step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,10.0,0,0.0,0.7781478649023252,0,0.0
25.0,0,0.0,0.0,12.62072259699467,0,0.0,0.9820788342375931,0,0.0
30.0,0,0.0,0.0,12.451368016768315,0,0.0,0.9689005437361364,0,0.0
35.0,0,0.0,0.0,12.579534357525477,0,0.0,0.9788737801773894,0,0.0
40.0,0,0.0,0.0,12.433428049201645,0,0.0,0.9229430872259431,0,0.0
45.0,0,0.0,0.0,13.097167190745303,0,0.0,0.9688876122105063,0,0.0
50.0,0,0.0,0.0,13.235660261298825,0,0.0,0.9789953246054977,0,0.0
55.0,0,0.0,0.0,13.37556699773885,0,0.0,0.9895495398652687,0,0.0
60.0,0,0.0,0.0,13.462124455893708,0,0.0,0.9959883126638489,0,0.0
65.0,0,0.0,0.0,13.397781069796828,0,0.0,0.9915905300964557,0,0.0
70.0,0,0.0,0.0,13.25969847338164,0,0.0,0.9806284413267728,0,0.0
75.0,0,0.0,0.0,13.339315255462488,0,0.0,0.9866352280631154,0,0.0
80.0,0,0.0,0.0,9.303479575211178,0,0.0,0.6736103300819064,0,0.0
85.0,0,0.0,0.0,7.232970713311112,0,2.0,0.5120677600929999,0,2.0
90.0,0,0.0,0.0,8.535239185426768,0,0.0,0.9233306990544647,0,0.0
95.0,0,0.0,0.0,4.281766149917746,0,1.0,0.058201371349969465,0,1.0
100.0,0,0.0,0.0,9.182953001991445,0,0.0,0.7665157800923713,0,0.0
105.0,0,0.0,0.0,11.965535096099902,0,0.0,0.9317594676436419,0,0.0
110.0,0,0.0,0.0,12.935659530874085,0,0.0,0.9695191877095604,0,0.0
115.0,0,0.0,0.0,13.416103605787713,0,0.0,0.975880432100826,0,0.0
120.0,0,0.0,0.0,13.307122697890003,0,0.0,0.973100329030623,0,0.0
125.0,0,0.0,0.0,13.522263310724759,0,0.0,0.990899813620565,0,0.0
130.0,0,0.0,0.0,13.386362124381165,0,0.0,0.9822908523397709,0,0.0
135.0,0,0.0,0.0,13.335496686923888,0,0.0,0.9590234391363254,0,0.0
140.0,0,0.0,0.0,13.590354312753018,0,0.0,0.9813399327753765,0,0.0
145.0,0,0.0,0.0,13.692561297204723,0,0.0,0.990065578984993,0,0.0
150.0,0,0.0,0.0,13.51505682164362,0,0.0,0.9733877727857327,0,0.0
155.0,0,0.0,0.0,9.742802255188119,0,0.0,0.6410558805330622,0,0.0
160.0,3,12.0,2.4,5.377838999630103,3,12.0,0.38882879331036524,3,12.0
165.0,1,10.0,1.6666666666666667,6.882678557406642,1,25.0,0.4867105408172594,1,25.0
170.0,1,15.0,2.5,8.349621619757293,1,15.0,0.7335932228497691,1,15.0
175.0,1,20.0,2.5,8.507658927124181,1,21.0,0.6202785854069744,1,21.0
180.0,1,25.0,3.125,10.318624455569454,1,25.0,0.7848976855615553,1,25.0
185.0,1,30.0,3.3333333333333335,10.144228695645474,1,30.0,0.7504919149795239,1,30.0
190.0,1,35.0,3.5,11.113767792903147,1,35.0,0.8026365783017728,1,35.0
195.0,1,40.0,4.0,11.735624907754561,1,40.0,0.8186646345883304,1,40.0
200.0,1,45.0,4.5,11.962564912458207,1,45.0,0.8198180601541813,1,45.0
205.0,1,50.0,4.166666666666667,11.67372109077116,1,50.0,0.8094354354329942,1,50.0
210.0,1,55.0,4.230769230769231,12.110435579218407,1,55.0,0.8673784492776802,1,55.0
215.0,1,60.0,3.75,11.58579878536397,1,60.0,0.8142354688155217,1,60.0
220.0,1,65.0,4.0625,12.471281324110116,1,65.0,0.8743550106074385,1,65.0
225.0,1,70.0,4.117647058823529,12.696160393560985,1,70.0,0.8898140646034068,1,70.0
230.0,1,75.0,4.411764705882353,12.31763584502639,1,75.0,0.8817201229188177,1,75.0
235.0,2,84.0,4.421052631578948,11.617513769048585,2,84.0,0.8160058895862959,2,84.0
240.0,2,94.0,4.947368421052632,12.168158780815688,2,94.0,0.8510962964694965,2,94.0
245.0,2,104.0,6.117647058823529,12.001256625522629,2,104.0,0.8483336248035424,2,104.0
250.0,3,115.0,5.476190476190476,11.600168842130808,3,115.0,0.8109869382251871,3,115.0
255.0,3,125.0,5.434782608695652,11.232752881852777,3,130.0,0.7825762964110021,3,130.0
260.0,3,140.0,5.833333333333333,11.64783831453058,3,140.0,0.8233376226469125,3,140.0
265.0,2,144.0,6.0,10.245378518388515,2,154.0,0.7058582434783498,2,154.0
270.0,4,163.0,6.791666666666667,10.4649642479088,4,163.0,0.7482037150443619,4,163.0
275.0,2,164.0,6.3076923076923075,11.058997559765828,2,181.0,0.7643611668006081,2,181.0
280.0,2,174.0,6.6923076923076925,11.786986841941324,2,174.0,0.8577053361417841,2,174.0
285.0,3,185.0,7.115384615384615,11.428050087176612,3,185.0,0.7699102440567699,3,185.0
290.0,4,204.0,7.846153846153846,11.442400711729638,4,204.0,0.7201039824953787,4,204.0
295.0,2,204.0,7.0344827586206895,11.215932348175441,2,222.0,0.6856022711298724,2,222.0
300.0,3,216.0,7.2,10.790409590991551,3,216.0,0.7358685986377864,3,216.0
305.0,3,229.0,6.9393939393939394,10.42322655333,3,235.0,0.6785397521007422,3,235.0
