step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,10.0,0,0.0,0.7005375154302144,0,0.0
25.0,0,0.0,0.0,13.490983431460336,0,0.0,0.945094001378541,0,0.0
30.0,0,0.0,0.0,14.137244971114653,0,0.0,0.9903670467092951,0,0.0
35.0,0,0.0,0.0,13.981282745948503,0,0.0,0.9794413077374089,0,0.0
40.0,0,0.0,0.0,13.13870497792702,0,0.0,0.8986052593987255,0,0.0
45.0,0,0.0,0.0,14.570626030563325,0,0.0,0.9938705496849065,0,0.0
50.0,0,0.0,0.0,14.342073432406359,0,0.0,0.9783277264508785,0,0.0
55.0,0,0.0,0.0,14.47905093536614,0,0.0,0.9878310543631411,0,0.0
60.0,0,0.0,0.0,14.239682134768408,0,0.0,0.9713063176559469,0,0.0
65.0,0,0.0,0.0,14.489117891065725,0,0.0,0.9883100340187239,0,0.0
70.0,0,0.0,0.0,14.389572880292725,0,0.0,0.9816159554911803,0,0.0
75.0,0,0.0,0.0,9.372358681296571,0,0.0,0.6299217727800819,0,0.0
80.0,1,4.0,2.0,7.460912866145988,1,4.0,0.49593309600911634,1,4.0
85.0,1,9.0,4.5,7.3623958179440425,1,9.0,0.4893824161059739,1,9.0
90.0,1,14.0,7.0,7.364430614462316,1,14.0,0.0,1,14.0
95.0,1,19.0,9.5,7.3807924910278135,1,19.0,0.0,1,19.0
100.0,1,24.0,6.0,9.137645262413056,1,24.0,0.5117756414782516,1,24.0
105.0,1,29.0,5.8,10.870756398660333,1,29.0,0.7254079742648032,1,29.0
110.0,1,34.0,6.8,11.024093805734811,1,34.0,0.7383685915218929,1,34.0
115.0,1,39.0,6.5,11.254338774978956,1,39.0,0.7204460920408579,1,39.0
120.0,1,44.0,7.333333333333333,11.808768423326,1,44.0,0.7583367602326393,1,44.0
125.0,1,49.0,8.166666666666666,12.280560172211581,1,49.0,0.7875341273747981,1,49.0
130.0,1,54.0,9.0,12.358703949944784,1,54.0,0.7911192780828055,1,54.0
135.0,1,59.0,8.428571428571429,12.361509507863024,1,59.0,0.8062798359205526,1,59.0
140.0,1,64.0,9.142857142857142,12.558367233835806,1,64.0,0.8222536557254378,1,64.0
145.0,1,69.0,11.5,12.118609047080612,1,69.0,0.8172339200409037,1,69.0
150.0,1,74.0,12.333333333333334,9.539601233110021,1,74.0,0.6539831722827383,1,74.0
155.0,2,84.0,14.0,9.518179409991701,2,84.0,0.5882851919711756,2,84.0
160.0,2,94.0,15.666666666666666,9.564792806932608,2,94.0,0.5934264639582388,2,94.0
165.0,3,106.0,15.142857142857142,6.486184879951746,3,106.0,0.3177329700527282,3,106.0
170.0,4,126.0,18.0,6.554695229592448,4,126.0,0.3221391941327919,4,126.0
175.0,1,25.0,2.7777777777777777,7.81166113882389,1,143.0,0.46877223551451713,1,143.0
180.0,1,30.0,3.3333333333333335,9.520515312948898,1,30.0,0.7740218039535067,1,30.0
185.0,0,0.0,0.0,10.16989189653421,0,34.0,0.7084858406106506,0,34.0
190.0,1,4.0,0.36363636363636365,11.088628110591687,1,4.0,0.7987384537186748,1,4.0
195.0,1,9.0,0.8181818181818182,11.922002344286323,1,9.0,0.8207948537653394,1,9.0
200.0,1,14.0,1.4,11.678891455884525,1,14.0,0.8162454469465089,1,14.0
205.0,1,19.0,1.5833333333333333,11.746757305346373,1,19.0,0.8191499945818459,1,19.0
210.0,1,24.0,1.8461538461538463,12.116868770607166,1,24.0,0.8654072413450815,1,24.0
215.0,1,29.0,1.8125,11.917700949304045,1,29.0,0.8750545500810255,1,29.0
220.0,0,0.0,0.0,11.339338795671054,0,33.0,0.8228631579867148,0,33.0
225.0,1,5.0,0.29411764705882354,11.46045316447749,1,5.0,0.8933377471260248,1,5.0
230.0,0,0.0,0.0,11.064139915442162,0,9.0,0.8826075459284328,0,9.0
235.0,0,0.0,0.0,11.207834139684442,0,0.0,0.8700628495965078,0,0.0
240.0,1,4.0,0.2,11.930087274493925,1,4.0,0.8954540980074928,1,4.0
245.0,1,9.0,0.47368421052631576,12.220752590595803,1,9.0,0.9037647383944615,1,9.0
250.0,1,14.0,0.6666666666666666,12.34616265354767,1,14.0,0.8728974988600448,1,14.0
255.0,1,19.0,0.8260869565217391,12.41446598035932,1,19.0,0.8619784609922205,1,19.0
260.0,2,27.0,1.125,12.531599170393982,2,27.0,0.8674275379744273,2,27.0
265.0,2,37.0,1.5416666666666667,12.66545959439238,2,37.0,0.8759491824418536,2,37.0
270.0,2,47.0,1.88,12.560713834989542,2,47.0,0.8631382717151267,2,47.0
275.0,3,60.0,2.2222222222222223,11.776324820577404,3,60.0,0.7764203391849528,3,60.0
280.0,4,80.0,2.962962962962963,11.425238585583706,4,80.0,0.7357551611985397,4,80.0
285.0,2,50.0,1.9230769230769231,10.762711180231577,2,102.0,0.6805559432542952,2,102.0
290.0,2,57.0,2.1923076923076925,10.486360800590651,2,57.0,0.7774728167695637,2,57.0
295.0,3,15.0,0.5555555555555556,10.382211211461435,3,73.0,0.7094980737356008,3,73.0
300.0,4,32.0,1.1428571428571428,10.19101675932158,4,32.0,0.6633013720616586,4,32.0
