step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,10.0,0,0.0,0.7562420216466715,0,0.0
25.0,0,0.0,0.0,12.909819761140012,0,0.0,0.9762948195258674,0,0.0
30.0,0,0.0,0.0,12.94801882464692,0,0.0,0.9791835932270148,0,0.0
35.0,0,0.0,0.0,13.099654559011311,0,0.0,0.9906509246579752,0,0.0
40.0,0,0.0,0.0,12.756372205779293,0,0.0,0.9065624601074822,0,0.0
45.0,0,0.0,0.0,14.015344995015719,0,0.0,0.9895850043728208,0,0.0
50.0,0,0.0,0.0,14.02666116593168,0,0.0,0.9908220433390813,0,0.0
55.0,0,0.0,0.0,13.902763068268493,0,0.0,0.9810286956014218,0,0.0
60.0,0,0.0,0.0,13.82985673734215,0,0.0,0.97664681602984,0,0.0
65.0,0,0.0,0.0,13.830177358759054,0,0.0,0.9764921427704506,0,0.0
70.0,0,0.0,0.0,14.021619363629677,0,0.0,0.9902595473966015,0,0.0
75.0,0,0.0,0.0,13.949322937580243,0,0.0,0.984778720221108,0,0.0
80.0,1,1.0,0.5,7.450887697028191,1,1.0,0.49373224224967177,1,1.0
85.0,0,0.0,0.0,7.791802828101058,0,5.0,0.5190264072005496,0,5.0
90.0,0,0.0,0.0,2.3691464450535484,0,0.0,0.012838227914495456,0,0.0
95.0,0,0.0,0.0,4.519716588480241,0,3.0,0.04360434483964366,0,3.0
100.0,0,0.0,0.0,9.672898732033946,0,0.0,0.7354425757929872,0,0.0
105.0,0,0.0,0.0,12.001266262098943,0,0.0,0.9536821691457171,0,0.0
110.0,0,0.0,0.0,13.022394468349408,0,0.0,0.9787786935024189,0,0.0
115.0,0,0.0,0.0,13.368593790183702,0,0.0,0.9382385868201931,0,0.0
120.0,0,0.0,0.0,13.839432183601211,0,0.0,0.9832826751306496,0,0.0
125.0,0,0.0,0.0,13.803720641518881,0,0.0,0.9826947750828817,0,0.0
130.0,0,0.0,0.0,13.829212694687397,0,0.0,0.9805921417797514,0,0.0
135.0,0,0.0,0.0,13.69747664631951,0,0.0,0.9427704764371058,0,0.0
140.0,0,0.0,0.0,14.23542773347452,0,0.0,0.9825424291853192,0,0.0
145.0,0,0.0,0.0,14.212947903946416,0,0.0,0.9842914713180864,0,0.0
150.0,0,0.0,0.0,14.22603135896618,0,0.0,0.9842989917756176,0,0.0
155.0,1,1.0,0.16666666666666666,12.170400280280846,1,1.0,0.7423656952484246,1,1.0
160.0,1,6.0,1.2,11.565332911822507,1,6.0,0.7420752242029692,1,6.0
165.0,2,12.0,2.0,9.05785472824074,2,12.0,0.5776852505031671,2,12.0
170.0,2,22.0,3.6666666666666665,9.20142143042738,2,22.0,0.5898663237687181,2,22.0
175.0,2,23.0,2.875,8.39478988292703,2,33.0,0.5116305534302764,2,33.0
180.0,2,33.0,4.125,7.505670626253288,2,33.0,0.4870381336718271,2,33.0
185.0,1,31.0,3.4444444444444446,8.365678719296076,1,46.0,0.5323524458469338,1,46.0
190.0,1,36.0,3.6,10.168527169292286,1,36.0,0.7804605672983236,1,36.0
195.0,1,41.0,4.1,11.466219673023144,1,41.0,0.8219750620895226,1,41.0
200.0,1,46.0,4.6,12.147900603032744,1,46.0,0.8217877565024874,1,46.0
205.0,1,51.0,4.636363636363637,12.05708089350212,1,51.0,0.8268511271128018,1,51.0
210.0,1,56.0,4.666666666666667,12.330408604694739,1,56.0,0.8530945559012485,1,56.0
215.0,1,61.0,4.066666666666666,12.18586560901031,1,61.0,0.8423474953197064,1,61.0
220.0,1,66.0,4.4,12.79478332411614,1,66.0,0.8937957806521388,1,66.0
225.0,1,71.0,4.4375,12.766010422570849,1,71.0,0.8991499082301604,1,71.0
230.0,1,76.0,4.222222222222222,11.311863980942038,1,76.0,0.7694515940031593,1,76.0
235.0,2,86.0,4.526315789473684,11.03291429260983,2,90.0,0.7665972827578237,2,90.0
240.0,2,96.0,5.052631578947368,11.666479207835467,2,96.0,0.8460936357179729,2,96.0
245.0,2,106.0,5.888888888888889,11.414194986593271,2,106.0,0.829452588800586,2,106.0
250.0,2,116.0,5.2727272727272725,11.853443312227371,2,116.0,0.8465521688191814,2,116.0
255.0,2,126.0,5.25,12.039911102696749,2,126.0,0.8629760271157062,2,126.0
260.0,2,136.0,5.44,11.939393295201526,2,136.0,0.8580775787512079,2,136.0
265.0,3,147.0,6.125,11.214104832319554,3,149.0,0.7796772868026377,3,149.0
270.0,3,162.0,6.48,11.351528201943042,3,162.0,0.796837030803218,3,162.0
275.0,2,166.0,6.148148148148148,11.22296388061951,2,176.0,0.7908616592151221,2,176.0
280.0,2,176.0,6.518518518518518,11.857335519252857,2,176.0,0.8579770069919952,2,176.0
285.0,2,186.0,7.153846153846154,12.03850069202991,2,186.0,0.8271760738786343,2,186.0
290.0,4,202.0,7.769230769230769,11.053439141671863,4,202.0,0.6772114149447509,4,202.0
295.0,4,212.0,7.571428571428571,10.340303860827449,4,226.0,0.6341381475072171,4,226.0
300.0,4,224.0,7.724137931034483,10.489214203571539,4,224.0,0.7436286307463131,4,224.0
305.0,3,233.0,7.516129032258065,10.622240183833627,3,243.0,0.7315157528272388,3,243.0
