step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,14.53991430315516,0,0.0,0.9541680794226282,0,0.0
10.0,0,0.0,0.0,14.729300324056526,0,0.0,0.9702766536208457,0,0.0
15.0,0,0.0,0.0,7.90365270944622,0,0.0,0.5414381996875375,0,0.0
20.0,5,16.0,2.0,3.6240333383410848,5,16.0,0.253900631183393,5,16.0
25.0,0,0.0,0.0,8.022389684791507,0,0.0,0.9493715279638331,0,0.0
30.0,2,2.0,0.16666666666666666,11.444932158494225,0,0.0,0.9812623252439083,0,0.0
35.0,1,1.0,0.0625,11.538924215391107,1,1.0,0.6090834104074386,1,1.0
40.0,2,10.0,0.625,12.617518986686648,2,10.0,0.6228234488915778,2,10.0
45.0,0,0.0,0.0,10.257526005770654,0,0.0,0.6480682669495679,0,0.0
50.0,4,13.0,1.0,9.473644672018226,4,13.0,0.4693574573214514,4,13.0
55.0,4,33.0,2.5384615384615383,9.822847582380792,4,33.0,0.5344941409375343,4,33.0
60.0,4,53.0,3.7857142857142856,7.922706135742503,4,53.0,0.3215345959875162,4,53.0
65.0,7,83.0,4.611111111111111,7.308096806752867,7,83.0,0.37668825049400667,7,83.0
70.0,4,25.0,1.25,8.217795709434593,4,25.0,0.6609262602643311,4,25.0
75.0,4,14.0,0.6363636363636364,9.219749180913313,2,15.0,0.6600425980525494,2,15.0
80.0,2,7.0,0.2916666666666667,9.209893476984119,2,11.0,0.47416574747411105,2,11.0
85.0,6,21.0,0.7777777777777778,9.959264495128984,4,22.0,0.4591601521688634,4,22.0
90.0,6,46.0,2.3,8.43524376124186,5,44.0,0.300476246068524,5,44.0
95.0,7,81.0,3.375,9.205965661411936,6,74.0,0.396181862176104,6,74.0
100.0,8,121.0,5.5,8.848397087267546,7,109.0,0.47638664983430734,7,109.0
105.0,4,78.0,3.9,6.919525935852091,4,78.0,0.4435352502984288,4,78.0
110.0,4,11.0,0.5,8.416350750031913,2,50.0,0.45332536771273835,2,50.0
115.0,0,0.0,0.0,9.883952995805938,0,28.0,0.5173866267373985,0,28.0
120.0,3,10.0,0.38461538461538464,10.513520167635527,3,30.0,0.5937945717331155,3,30.0
125.0,7,35.0,1.2962962962962963,10.17667210250323,7,55.0,0.4052421480125657,7,55.0
130.0,9,74.0,3.0833333333333335,8.853041059860276,7,90.0,0.3992784742222682,7,90.0
135.0,5,62.0,3.263157894736842,6.514636405655065,5,63.0,0.30148267447837784,5,63.0
140.0,2,4.0,0.18181818181818182,9.846517023565768,1,56.0,0.4055773737894249,1,56.0
145.0,1,8.0,0.3333333333333333,11.276192195633802,1,44.0,0.5826889496668065,1,44.0
150.0,4,22.0,1.0476190476190477,9.4969162263605,4,58.0,0.4616615633538407,4,58.0
155.0,6,33.0,1.434782608695652,7.8428535939314274,6,69.0,0.36060856505444505,6,69.0
160.0,7,67.0,3.0454545454545454,8.258884223449535,7,103.0,0.4952980811382249,7,103.0
165.0,7,102.0,4.434782608695652,7.378989834660227,7,138.0,0.2966632021914617,7,138.0
170.0,12,157.0,6.038461538461538,7.285263929976286,12,193.0,0.28108848228135586,12,193.0
175.0,7,128.0,4.923076923076923,7.060419288014776,7,148.0,0.4118300640863956,7,148.0
180.0,4,23.0,1.0454545454545454,6.846503702953745,3,120.0,0.2755449421164849,3,120.0
185.0,1,5.0,0.1724137931034483,8.503401664144265,1,92.0,0.3622109796897332,1,92.0
190.0,5,18.0,0.6666666666666666,8.929887699271067,4,104.0,0.4630997700805213,4,104.0
195.0,7,40.0,1.6,7.5776397652420595,7,125.0,0.3431796228970042,7,125.0
200.0,12,89.0,3.423076923076923,6.9982247830204045,12,174.0,0.24108110337271704,12,174.0
205.0,13,153.0,5.464285714285714,6.895315836462138,13,238.0,0.25465777632761916,13,238.0
210.0,9,135.0,5.1923076923076925,6.24406791747228,9,193.0,0.3321739464320539,9,193.0
215.0,4,42.0,1.5,8.569203110787994,3,158.0,0.41726657388041605,3,158.0
220.0,5,16.0,0.5714285714285714,9.422520664758823,3,99.0,0.5282812799752205,3,99.0
225.0,1,4.0,0.13333333333333333,9.353387942339905,1,74.0,0.5067945765566138,1,74.0
230.0,6,19.0,0.6785714285714286,8.3439300182798,6,84.0,0.3903519758319455,6,84.0
235.0,10,63.0,2.3333333333333335,7.706495928577609,8,120.0,0.3773360677662049,8,120.0
