step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,14.074975659342593,0,0.0,0.9766724749570362,0,0.0
10.0,0,0.0,0.0,14.478107574449716,0,0.0,0.9725483918546076,0,0.0
15.0,0,0.0,0.0,12.588325216243701,0,0.0,0.9549435995050646,0,0.0
20.0,0,0.0,0.0,11.471133451387672,0,0.0,0.9539175822013546,0,0.0
25.0,0,0.0,0.0,13.59519413441455,0,0.0,0.9626549282659288,0,0.0
30.0,0,0.0,0.0,13.839089927052594,0,0.0,0.983601368851832,0,0.0
35.0,0,0.0,0.0,11.975661995530523,0,0.0,0.703780828839808,0,0.0
40.0,4,9.0,0.9,8.41562223570091,4,9.0,0.478761876580595,4,9.0
45.0,4,29.0,2.4166666666666665,8.413803621202117,4,29.0,0.40490732791662165,4,29.0
50.0,4,49.0,3.769230769230769,9.70982901217892,4,49.0,0.4697193080045863,4,49.0
55.0,0,0.0,0.0,9.314425951348566,0,0.0,0.7525616931166359,0,0.0
60.0,0,0.0,0.0,9.052065460535088,0,0.0,0.6888098472499712,0,0.0
65.0,0,0.0,0.0,10.059085086104318,0,0.0,0.7176959323280095,0,0.0
70.0,1,5.0,0.22727272727272727,11.947970640065678,1,5.0,0.8557610457241435,1,5.0
75.0,2,13.0,0.5909090909090909,11.17752362789743,1,10.0,0.7092697194629262,1,10.0
80.0,3,23.0,1.15,9.41385522734519,3,23.0,0.45001484352597004,3,23.0
85.0,8,53.0,2.5238095238095237,7.272522766195304,8,53.0,0.25727469380718176,8,53.0
90.0,11,102.0,5.666666666666667,4.638627245456448,11,102.0,0.19404148919296216,11,102.0
95.0,9,90.0,3.9130434782608696,5.303689229419306,9,90.0,0.22157350578825757,9,90.0
100.0,5,58.0,2.5217391304347827,7.6711128412164955,5,86.0,0.4994010229498941,5,86.0
105.0,7,93.0,3.72,8.332178266050445,5,83.0,0.460411879062952,5,83.0
110.0,11,128.0,4.7407407407407405,7.479837859184952,10,118.0,0.25999495914810505,10,118.0
115.0,9,146.0,5.0344827586206895,7.821210947481718,9,146.0,0.35331196681680044,9,146.0
