step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.867425214355507,0,0.0,0.9144813300578412,0,0.0
10.0,0,0.0,0.0,13.906965504352678,0,0.0,0.9563600764610745,0,0.0
15.0,0,0.0,0.0,12.646979673609076,0,0.0,0.9851934419644084,0,0.0
20.0,0,0.0,0.0,9.990479014576234,0,0.0,0.910062472185053,0,0.0
25.0,0,0.0,0.0,12.943272737604646,0,0.0,0.9172270678325463,0,0.0
30.0,0,0.0,0.0,14.208472605649598,0,0.0,0.9770752012532464,0,0.0
35.0,0,0.0,0.0,10.973479312888086,0,0.0,0.5544240282334254,0,0.0
40.0,4,13.0,1.1818181818181819,8.607399709105316,4,13.0,0.4611396739730276,4,13.0
45.0,4,33.0,3.0,8.066599924971625,4,33.0,0.4731230223122892,4,33.0
50.0,4,53.0,4.076923076923077,9.562853675912404,4,53.0,0.39307225107243904,4,53.0
55.0,4,73.0,4.866666666666666,8.72223483815327,4,73.0,0.461264369775873,4,73.0
60.0,6,102.0,7.285714285714286,7.465361640362061,6,102.0,0.31348119081931825,6,102.0
65.0,3,20.0,1.1111111111111112,7.8861331478700265,3,20.0,0.580557243185379,3,20.0
70.0,1,2.0,0.09090909090909091,10.106417441124671,1,4.0,0.744982697601636,1,4.0
75.0,1,4.0,0.17391304347826086,10.193769160749117,1,6.0,0.7641322639478388,1,6.0
80.0,3,14.0,0.6086956521739131,9.931913581558504,3,16.0,0.503388808307489,3,16.0
85.0,8,43.0,1.7916666666666667,8.65738995096369,7,40.0,0.3235830343163088,7,40.0
90.0,4,31.0,1.4761904761904763,7.269663099413051,4,31.0,0.30921723331507833,4,31.0
95.0,2,8.0,0.38095238095238093,8.689335758131293,2,13.0,0.5226962239078109,2,13.0
100.0,5,27.0,1.173913043478261,9.4273279520681,5,32.0,0.5186245510467856,5,32.0
105.0,6,57.0,2.4782608695652173,8.06166142143863,6,62.0,0.3835265286319544,6,62.0
110.0,12,105.0,4.565217391304348,6.005914062093239,12,110.0,0.2688636387054529,12,110.0
115.0,9,81.0,3.24,5.631000554993864,9,86.0,0.3553455482330682,9,86.0
120.0,8,106.0,4.076923076923077,7.638561587832646,7,112.0,0.48714368792141927,7,112.0
125.0,9,144.0,4.645161290322581,7.300103405491132,9,149.0,0.3141293827578788,9,149.0
130.0,15,207.0,6.67741935483871,6.34617900832229,15,212.0,0.21438151468465488,15,212.0
135.0,14,208.0,7.428571428571429,5.007520990093838,14,208.0,0.14376731869498754,14,208.0
140.0,9,74.0,2.740740740740741,6.114110051478821,9,196.0,0.23782536165066095,9,196.0
145.0,7,38.0,1.2258064516129032,7.590216791738024,7,136.0,0.3873759650794142,7,136.0
150.0,6,32.0,1.0666666666666667,8.114470328665599,6,141.0,0.41619275601717454,6,141.0
155.0,10,77.0,2.264705882352941,7.940455640252678,8,166.0,0.2212871786963135,8,166.0
160.0,15,146.0,4.424242424242424,7.614488740726799,12,220.0,0.3795683090022653,12,220.0
165.0,16,222.0,7.655172413793103,5.824130322820465,13,281.0,0.264116213393434,13,281.0
170.0,15,283.0,9.433333333333334,5.609078905689228,13,346.0,0.23226728750322484,13,346.0
175.0,16,322.0,10.387096774193548,5.743320933337257,16,420.0,0.25754373058411884,16,420.0
180.0,19,409.0,14.10344827586207,3.8868630246787226,18,505.0,0.09994102065342353,18,505.0
185.0,21,512.0,15.058823529411764,5.31813555745614,20,603.0,0.15852572645646199,20,603.0
190.0,21,617.0,19.903225806451612,3.9919256510816816,20,703.0,0.20473017305042188,20,703.0
195.0,23,728.0,21.41176470588235,4.183716801055786,22,809.0,0.1731145304293504,22,809.0
200.0,19,632.0,18.057142857142857,3.8256357607107834,19,730.0,0.1470849023756249,19,730.0
205.0,12,205.0,5.256410256410256,6.02334970222077,12,639.0,0.24852363337891165,12,639.0
210.0,9,54.0,1.4594594594594594,5.643918492873759,9,664.0,0.21123794248449296,9,664.0
215.0,13,73.0,1.8717948717948718,5.296292368144805,13,718.0,0.10811692405528178,13,718.0
220.0,21,161.0,4.351351351351352,4.135621351636452,21,808.0,0.20241125775976376,21,808.0
225.0,21,228.0,6.0,3.0594513362991678,21,745.0,0.16876439978516874,21,745.0
230.0,19,183.0,4.575,3.397405220318828,19,706.0,0.14983114555952554,19,706.0
235.0,11,112.0,2.6666666666666665,4.903599049481409,11,650.0,0.2491283201760882,11,650.0
