step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.978036726598335,0,0.0,0.9326410899790142,0,0.0
10.0,0,0.0,0.0,14.435179107573385,0,0.0,0.9714018797849046,0,0.0
15.0,0,0.0,0.0,9.282465136636482,0,0.0,0.6286653698177757,0,0.0
20.0,3,8.0,1.0,3.6986450605382544,3,8.0,0.24860220880727044,3,8.0
25.0,4,24.0,2.0,7.158406493825681,4,24.0,0.47203573994489,4,24.0
30.0,4,44.0,3.6666666666666665,6.729800715781227,4,44.0,0.4161842525204946,4,44.0
35.0,6,71.0,4.4375,7.9299840638936026,6,71.0,0.39066122276684545,6,71.0
40.0,6,101.0,6.3125,8.093208625189598,6,101.0,0.38402537176351614,6,101.0
45.0,7,132.0,8.25,6.594276847883402,7,132.0,0.29341021523135313,7,132.0
50.0,10,175.0,9.210526315789474,6.681576132267821,10,175.0,0.27116433204161655,10,175.0
55.0,10,225.0,13.235294117647058,4.443604383252903,10,225.0,0.29100565778397075,10,225.0
60.0,13,286.0,15.88888888888889,2.891874158066523,13,286.0,0.15788655485385558,13,286.0
65.0,15,356.0,14.833333333333334,4.561795256559054,15,356.0,0.19516365213088643,15,356.0
70.0,16,435.0,15.535714285714286,5.7184154544926935,16,435.0,0.3146187613345193,16,435.0
75.0,17,516.0,17.2,4.09443989563354,17,516.0,0.23849516144466174,17,516.0
80.0,22,622.0,20.06451612903226,2.74127572002636,22,622.0,0.1622746753098259,22,622.0
85.0,27,748.0,22.666666666666668,1.6869186797315308,27,748.0,0.08739013876662349,27,748.0
90.0,30,893.0,27.060606060606062,1.263202447646858,30,893.0,0.08589953489659556,30,893.0
95.0,31,1045.0,26.125,2.7924504038383695,31,1045.0,0.10987012924635071,31,1045.0
100.0,32,1205.0,29.390243902439025,2.9482252349067317,32,1205.0,0.16267661382142867,32,1205.0
105.0,35,1369.0,31.837209302325583,1.4728706707974253,35,1369.0,0.07800276614609532,35,1369.0
110.0,39,1560.0,35.45454545454545,1.2221928397823434,39,1560.0,0.06555322611510708,39,1560.0
115.0,42,1761.0,35.22,2.084071563667752,42,1761.0,0.09149727904844722,42,1761.0
120.0,44,1975.0,37.98076923076923,1.8675716033798326,44,1975.0,0.11342491943749142,44,1975.0
125.0,46,2201.0,39.30357142857143,1.8533326550159985,46,2201.0,0.07925993163005264,46,2201.0
130.0,50,2445.0,43.660714285714285,0.8159384723840108,50,2445.0,0.03483101941943139,50,2445.0
135.0,51,2446.0,42.91228070175438,0.5494299219107855,51,2446.0,0.01008220567418283,51,2446.0
140.0,41,2152.0,36.47457627118644,1.9554589238992073,40,2467.0,0.06812392599175032,40,2467.0
145.0,38,2197.0,33.8,3.4933242927676367,38,2651.0,0.11756748892560956,38,2651.0
150.0,42,2380.0,36.61538461538461,3.0495905052790504,42,2849.0,0.07549156159024548,42,2849.0
155.0,43,2063.0,31.257575757575758,2.466524473254253,43,2532.0,0.04673967056144127,43,2532.0
160.0,32,718.0,10.878787878787879,3.5713668881880354,30,2133.0,0.11843342038033565,30,2133.0
