step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,14.069812812313815,0,0.0,0.9725897934339425,0,0.0
10.0,0,0.0,0.0,13.897447462755238,0,0.0,0.9505417953338848,0,0.0
15.0,0,0.0,0.0,9.155645875898012,0,0.0,0.6306099195458741,0,0.0
20.0,4,9.0,1.125,3.766949422081292,4,9.0,0.16996589999624287,4,9.0
25.0,0,0.0,0.0,7.9208516430731,0,0.0,0.9670389273510844,0,0.0
30.0,2,2.0,0.16666666666666666,10.854051091184745,0,0.0,0.941409379344603,0,0.0
35.0,0,0.0,0.0,11.900637099257,0,0.0,0.8608816679083293,0,0.0
40.0,0,0.0,0.0,13.450158467974774,0,0.0,0.9579414461083411,0,0.0
45.0,0,0.0,0.0,12.121926490561922,0,0.0,0.6511181433116571,0,0.0
50.0,4,10.0,0.8333333333333334,9.264948760460141,4,10.0,0.4829232814885549,4,10.0
55.0,4,30.0,2.727272727272727,7.955615715242985,4,30.0,0.5274525708356745,4,30.0
60.0,4,50.0,4.166666666666667,7.094022698092811,4,50.0,0.3710799879303054,4,50.0
65.0,7,81.0,4.5,7.756902065915351,7,81.0,0.3714948607255938,7,81.0
70.0,8,121.0,5.5,8.359617754661123,8,121.0,0.45218052353826216,8,121.0
75.0,9,165.0,7.5,6.047302741705621,9,165.0,0.3472740831888779,9,165.0
80.0,13,227.0,9.869565217391305,5.59338216284172,13,227.0,0.3006195012036825,13,227.0
85.0,12,255.0,9.807692307692308,5.165570386710761,12,278.0,0.20700135024250393,12,278.0
90.0,16,326.0,13.583333333333334,4.16376981436024,16,326.0,0.15135682592640007,16,326.0
95.0,16,406.0,13.096774193548388,6.043459551648733,16,406.0,0.193823572284776,16,406.0
100.0,18,494.0,16.466666666666665,5.670988749348355,18,494.0,0.2702099084121997,18,494.0
105.0,20,586.0,20.20689655172414,2.8985484753175195,20,586.0,0.1678160107478209,20,586.0
110.0,25,703.0,23.433333333333334,2.2695463650228307,25,703.0,0.12377806299555846,25,703.0
115.0,27,832.0,23.11111111111111,3.021919678430439,27,832.0,0.12191625805318476,27,832.0
120.0,29,973.0,25.605263157894736,3.001976191992771,29,973.0,0.18865558505291366,29,973.0
125.0,31,1122.0,26.714285714285715,2.994056890841152,31,1122.0,0.15469884689020086,31,1122.0
130.0,36,1290.0,30.714285714285715,1.6542582022756132,36,1290.0,0.09534550511411337,36,1290.0
135.0,39,1477.0,34.348837209302324,0.6932123629548953,39,1477.0,0.02422228714425879,39,1477.0
140.0,41,1682.0,36.56521739130435,1.2117136033946976,41,1682.0,0.044660727011406186,41,1682.0
145.0,42,1891.0,37.07843137254902,2.1593916107054,42,1891.0,0.0997670464447502,42,1891.0
150.0,44,2107.0,41.31372549019608,1.542277358264874,44,2107.0,0.09237113181722643,44,2107.0
155.0,46,2332.0,41.642857142857146,1.7700561289634036,46,2332.0,0.056716244305744054,46,2332.0
160.0,49,2573.0,43.610169491525426,1.7988599503578846,49,2573.0,0.09338128062718495,49,2573.0
165.0,54,2831.0,47.983050847457626,0.9568612584152233,54,2831.0,0.0502579706634412,54,2831.0
170.0,52,2616.0,40.875,1.451604477947053,52,2616.0,0.06609939697940076,52,2616.0
175.0,38,1518.0,23.353846153846153,2.635414435069177,38,2353.0,0.10147918350170926,38,2353.0
180.0,33,1307.0,20.107692307692307,4.5954801463949,33,1918.0,0.10309783332088206,33,1918.0
185.0,30,1348.0,18.985915492957748,6.816744387229609,29,1733.0,0.20225502530707135,29,1733.0
190.0,29,1470.0,22.615384615384617,6.630230301748432,28,1644.0,0.21639918408305442,28,1644.0
195.0,30,1618.0,26.966666666666665,6.279752906241436,29,1668.0,0.2045701248092823,29,1668.0
200.0,31,1770.0,32.18181818181818,5.06472881105797,30,1762.0,0.12420440806814989,30,1762.0
205.0,29,1518.0,28.11111111111111,4.5595735577287675,29,1527.0,0.11440913440698824,29,1527.0
210.0,21,658.0,13.428571428571429,4.09771374277768,19,1363.0,0.11824187278255081,19,1363.0
215.0,15,289.0,6.020833333333333,4.870375999890336,13,1346.0,0.15992670494781056,13,1346.0
220.0,16,167.0,3.4791666666666665,5.434274000988993,14,1417.0,0.22804878081555516,14,1417.0
225.0,19,173.0,3.760869565217391,3.6918504085201125,19,1516.0,0.1378807021373262,19,1516.0
230.0,29,263.0,5.595744680851064,2.979365033121099,29,1430.0,0.10311592426670098,29,1430.0
235.0,22,265.0,5.408163265306122,3.7550441144747784,22,1346.0,0.18369062948274884,22,1346.0
240.0,20,199.0,4.145833333333333,2.781496751465514,18,1287.0,0.07054812068291962,18,1287.0
245.0,18,81.0,1.528301886792453,4.83956204765347,14,1313.0,0.12508193337462714,14,1313.0
250.0,17,120.0,2.3529411764705883,5.421813290739358,14,1314.0,0.21699848811278225,14,1314.0
255.0,19,140.0,2.8,4.865856040446974,19,1314.0,0.16047818438047642,19,1314.0
260.0,18,93.0,1.9375,4.488069611711702,18,1058.0,0.10928482780659386,18,1058.0
265.0,14,65.0,1.4130434782608696,4.583956802189781,12,1090.0,0.18873597402416417,12,1090.0
270.0,13,69.0,1.5333333333333334,5.05751029701356,11,1142.0,0.13806785066634547,11,1142.0
275.0,16,81.0,1.7234042553191489,4.790624930525924,15,1020.0,0.128351180106241,15,1020.0
280.0,13,63.0,1.3404255319148937,5.674713107664725,13,840.0,0.22472511868343287,13,840.0
285.0,8,52.0,1.1818181818181819,4.854938880050916,8,881.0,0.21355682524846042,8,881.0
290.0,16,105.0,2.3863636363636362,3.784489007560067,14,940.0,0.11212632664421467,14,940.0
295.0,23,204.0,4.636363636363637,3.6375031674160154,23,1055.0,0.13306226152705755,23,1055.0
300.0,28,305.0,7.093023255813954,2.45549400678324,28,1024.0,0.08181025065903509,28,1024.0
305.0,23,304.0,6.468085106382978,3.5241101903356684,23,992.0,0.12286163581924321,23,992.0
310.0,18,223.0,4.74468085106383,3.6732813014790664,17,977.0,0.16612936886706495,17,977.0
315.0,15,89.0,1.816326530612245,5.072969109947891,13,951.0,0.17161030299624302,13,951.0
320.0,15,78.0,1.56,5.257447795394025,15,863.0,0.15200973922168906,15,863.0
325.0,16,62.0,1.2653061224489797,5.245623437006911,16,805.0,0.17245432980956135,16,805.0
330.0,18,89.0,1.9777777777777779,3.677456025073568,17,889.0,0.09108788555701743,17,889.0
335.0,22,153.0,3.25531914893617,4.056889159807998,20,993.0,0.1013257658984893,20,993.0
340.0,22,229.0,5.204545454545454,3.1016985488514837,22,948.0,0.18993655397588718,22,948.0
345.0,19,242.0,5.148936170212766,4.098239075687461,19,918.0,0.16674949888094448,19,918.0
350.0,14,213.0,4.346938775510204,3.8408362767317406,14,830.0,0.16583960281395246,14,830.0
355.0,15,107.0,2.14,4.874977867419437,13,826.0,0.1940738601445274,13,826.0
360.0,17,96.0,2.0425531914893615,4.558935026404476,16,758.0,0.08619721938160803,16,758.0
365.0,22,194.0,3.730769230769231,5.911152357602417,21,796.0,0.1425893287973106,21,796.0
370.0,26,318.0,6.489795918367347,5.356546663686859,25,875.0,0.232958790475884,25,875.0
375.0,24,338.0,7.511111111111111,3.364920765123469,22,792.0,0.1360385053890009,22,792.0
380.0,25,234.0,5.2,3.8581038667166014,21,774.0,0.1419584391807687,21,774.0
385.0,12,126.0,2.8,4.97840539405719,10,772.0,0.22412104650532907,10,772.0
390.0,9,58.0,1.3181818181818181,5.737162912998854,7,793.0,0.2257109158521606,7,793.0
395.0,12,79.0,1.58,6.996219311171051,11,849.0,0.22664582976394934,11,849.0
400.0,22,167.0,3.5531914893617023,5.015471239343758,20,945.0,0.18132872972629546,20,945.0
405.0,29,298.0,6.7727272727272725,3.7091478150658532,27,1066.0,0.10025588948791728,27,1066.0
410.0,31,433.0,10.069767441860465,3.380324318888478,28,1206.0,0.09200083831230572,28,1206.0
415.0,28,485.0,11.279069767441861,3.7301105212501677,26,1164.0,0.1294245638728841,26,1164.0
420.0,19,324.0,7.714285714285714,4.221990968541478,16,1011.0,0.1467729446112286,16,1011.0
425.0,13,172.0,3.909090909090909,4.7873094520401,11,1051.0,0.13333657755566225,11,1051.0
430.0,14,118.0,2.744186046511628,4.92652260002759,12,1111.0,0.20542542917095824,12,1111.0
435.0,17,127.0,3.097560975609756,3.8813151920444016,17,1184.0,0.18305793249077337,17,1184.0
440.0,27,239.0,5.829268292682927,2.3642415227120233,27,1339.0,0.09869505235899573,27,1339.0
445.0,30,347.0,8.069767441860465,2.1762062260496866,30,1305.0,0.09728928797519329,30,1305.0
450.0,26,297.0,6.906976744186046,2.57347240368646,26,1109.0,0.09161084639440949,26,1109.0
455.0,20,257.0,5.354166666666667,4.442010056141672,19,1217.0,0.1159933682826535,19,1217.0
460.0,19,267.0,5.448979591836735,4.946193636560303,18,1300.0,0.18596488122405777,18,1300.0
465.0,26,366.0,7.787234042553192,3.363720672821903,26,1408.0,0.11817074598514263,26,1408.0
470.0,34,522.0,11.106382978723405,1.8129760269073878,34,1574.0,0.06990342962279886,34,1574.0
475.0,38,672.0,13.714285714285714,1.605609020542322,38,1578.0,0.07256826833154484,38,1578.0
480.0,33,675.0,13.775510204081632,2.1386708374485495,31,1570.0,0.07994577419559633,31,1570.0
485.0,26,465.0,8.942307692307692,2.851543770679761,24,1490.0,0.07457495922312596,24,1490.0
