step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,14.534654502373378,0,0.0,0.9429020553815902,0,0.0
10.0,0,0.0,0.0,14.408620998429159,0,0.0,0.9594428636726727,0,0.0
15.0,0,0.0,0.0,8.26145710319596,0,0.0,0.5734291315758109,0,0.0
20.0,4,11.0,1.375,4.060035412123019,4,11.0,0.1894741448161464,4,11.0
25.0,0,0.0,0.0,8.194657095752325,0,0.0,0.971250889332266,0,0.0
30.0,0,0.0,0.0,10.879322028863337,0,0.0,0.9708490737973793,0,0.0
35.0,0,0.0,0.0,12.147175473944504,0,0.0,0.855000664069797,0,0.0
40.0,0,0.0,0.0,13.26220843077219,0,0.0,0.9442142911599283,0,0.0
45.0,0,0.0,0.0,12.220107975935633,0,0.0,0.6549195005161516,0,0.0
50.0,4,11.0,0.9166666666666666,9.354765908590476,4,11.0,0.46939008072420957,4,11.0
55.0,4,31.0,2.8181818181818183,7.232899236271198,4,31.0,0.49100077765319283,4,31.0
60.0,6,59.0,4.916666666666667,5.256611977320813,6,59.0,0.3140087087136597,6,59.0
65.0,8,96.0,5.333333333333333,6.5184411573582866,8,96.0,0.3445854366611705,8,96.0
70.0,10,143.0,6.5,7.64755784862103,10,143.0,0.427523830054386,10,143.0
75.0,12,195.0,8.478260869565217,5.545240571055815,12,195.0,0.33496720477654346,12,195.0
80.0,16,270.0,10.8,3.136003129100554,16,270.0,0.1816779467571429,16,270.0
85.0,22,369.0,13.666666666666666,2.5715627057816617,22,369.0,0.14719161524465052,22,369.0
90.0,22,479.0,17.74074074074074,1.6036357404295714,22,479.0,0.10905997845268048,22,479.0
95.0,24,598.0,17.58823529411765,3.3405994648506945,24,598.0,0.13268501559169207,24,598.0
100.0,26,726.0,20.742857142857144,3.367234702303046,26,726.0,0.18309089231436051,26,726.0
105.0,29,862.0,23.2972972972973,2.1658177604793463,29,862.0,0.12469871138805716,29,862.0
110.0,29,767.0,20.18421052631579,1.5648635411178964,29,767.0,0.08138776691356953,29,767.0
115.0,18,500.0,11.363636363636363,5.1683202058687625,18,707.0,0.22640159335052384,18,707.0
120.0,22,582.0,12.652173913043478,4.880894521866029,22,803.0,0.19099396328213555,22,803.0
125.0,28,710.0,14.2,4.223032787425227,28,931.0,0.10880741331253838,28,931.0
130.0,31,626.0,14.904761904761905,1.835432499352216,31,847.0,0.10530198214367913,31,847.0
135.0,22,296.0,6.883720930232558,2.6038293540540143,22,793.0,0.09152059866475984,22,793.0
140.0,16,189.0,4.108695652173913,4.143846096985669,16,830.0,0.13703008247011714,16,830.0
145.0,11,76.0,1.52,5.851360134683205,11,762.0,0.19263051785667235,11,762.0
150.0,13,84.0,1.7872340425531914,5.9967074919254895,13,651.0,0.19022726103377735,13,651.0
155.0,19,130.0,2.6,5.599618190343192,19,597.0,0.13251223773704032,19,597.0
160.0,15,84.0,1.826086956521739,5.773408816223817,15,566.0,0.2529284775355292,15,566.0
165.0,13,66.0,1.5714285714285714,4.626540729122207,13,540.0,0.18410013044254303,13,540.0
170.0,12,55.0,1.2222222222222223,5.508391338749102,12,514.0,0.17816187249988488,12,514.0
175.0,17,106.0,2.4651162790697674,5.696339399405517,16,524.0,0.20649062092387344,16,524.0
180.0,18,146.0,3.4761904761904763,4.729656334784786,18,475.0,0.11180775732279136,18,475.0
185.0,15,87.0,1.9772727272727273,5.5491578121212575,14,440.0,0.19089446881198424,14,440.0
190.0,11,58.0,1.45,5.1253852617537685,11,455.0,0.23922902110501731,11,455.0
195.0,11,45.0,1.0714285714285714,6.013443373929181,10,481.0,0.2506911176590795,10,481.0
200.0,13,72.0,1.7560975609756098,5.290093751747164,13,408.0,0.17735797632298328,13,408.0
205.0,11,37.0,0.8604651162790697,6.20022601414693,11,365.0,0.2090617033474104,11,365.0
210.0,10,35.0,0.8974358974358975,5.120107541345811,10,382.0,0.19021971808332563,10,382.0
215.0,10,46.0,1.1219512195121952,5.4423349854002545,10,414.0,0.15554306992079786,10,414.0
