step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.742634601868474,0,0.0,0.918899352965945,0,0.0
10.0,0,0.0,0.0,13.818155645428837,0,0.0,0.9285444030368112,0,0.0
15.0,0,0.0,0.0,11.665907815318699,0,0.0,0.9272245414530481,0,0.0
20.0,0,0.0,0.0,9.929933714414016,0,0.0,0.42686525686362126,0,0.0
25.0,2,10.0,0.8333333333333334,11.717949886853837,2,10.0,0.6205360440844229,2,10.0
30.0,0,0.0,0.0,9.180367656215903,0,0.0,0.6750316211727165,0,0.0
35.0,0,0.0,0.0,10.581396134895893,0,0.0,0.6632228268782254,0,0.0
40.0,4,12.0,1.0,9.174958370641667,4,12.0,0.48788579678794536,4,12.0
45.0,2,18.0,1.2857142857142858,8.47237706571204,2,18.0,0.5363325973088386,2,18.0
50.0,6,38.0,2.533333333333333,7.896702784258724,6,38.0,0.37725161873082713,6,38.0
55.0,7,69.0,4.6,6.691526865929281,7,69.0,0.37353358892190963,7,69.0
60.0,8,108.0,6.75,5.397961356758995,8,108.0,0.23248847847447893,8,108.0
65.0,11,155.0,7.75,4.805027253797074,11,155.0,0.26516461936362606,11,155.0
70.0,13,219.0,9.125,5.993769325328652,13,219.0,0.3709284401021003,13,219.0
75.0,15,287.0,11.038461538461538,4.017274217924367,15,287.0,0.27678840738156285,15,287.0
80.0,18,354.0,12.642857142857142,2.652804610934571,18,354.0,0.18484040516036382,18,354.0
85.0,24,462.0,14.903225806451612,2.8780593876298703,24,462.0,0.13122713056476074,24,462.0
90.0,23,565.0,18.225806451612904,2.353420883101483,23,565.0,0.10125879203328002,23,565.0
95.0,25,686.0,18.05263157894737,4.19448081703051,25,686.0,0.13971952560981943,25,686.0
100.0,27,818.0,22.10810810810811,3.5382128005159452,27,818.0,0.1918586156345221,27,818.0
105.0,29,957.0,24.53846153846154,1.8904430978842914,29,957.0,0.0870362355997901,29,957.0
110.0,35,1126.0,28.871794871794872,1.034615891515999,35,1126.0,0.06921564487084063,35,1126.0
115.0,37,1307.0,29.044444444444444,2.30604796982521,37,1307.0,0.11474362223184821,37,1307.0
120.0,40,1498.0,31.872340425531913,1.988956698335313,40,1498.0,0.12811729876832106,40,1498.0
125.0,42,1702.0,32.73076923076923,1.998880355556054,42,1702.0,0.06847051374245015,42,1702.0
130.0,43,1735.0,33.36538461538461,1.7393118246388306,43,1735.0,0.0739579117834973,43,1735.0
135.0,36,1376.0,26.46153846153846,1.8830207259863454,36,1711.0,0.053072905194982686,36,1711.0
140.0,29,1289.0,23.87037037037037,2.7491974363080094,29,1798.0,0.0922638501987041,29,1798.0
145.0,35,1427.0,23.783333333333335,3.7932322107816976,35,1946.0,0.11831633439915884,35,1946.0
150.0,43,1627.0,28.54385964912281,2.386799394665709,43,2146.0,0.0702053351202483,43,2146.0
155.0,48,1857.0,30.442622950819672,2.52358009108209,48,2376.0,0.05512237619091541,48,2376.0
160.0,50,2105.0,34.50819672131148,1.9361202361207905,50,2624.0,0.08733033370126266,50,2624.0
165.0,51,1898.0,31.114754098360656,1.2760928489389114,51,2417.0,0.052385613196603516,51,2417.0
170.0,35,893.0,13.953125,3.0284506266108076,35,2238.0,0.12348679116323377,35,2238.0
175.0,32,682.0,10.333333333333334,3.1661161102272195,32,2067.0,0.08283402775743937,32,2067.0
180.0,28,362.0,5.484848484848484,3.2833250879195752,28,2048.0,0.058211810215071644,28,2048.0
185.0,27,243.0,3.7384615384615385,4.230790777743214,25,1820.0,0.12112774607860734,25,1820.0
