step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.89316652070513,0,0.0,0.967329872457509,0,0.0
10.0,0,0.0,0.0,14.32257093471923,0,0.0,0.975527605081321,0,0.0
15.0,0,0.0,0.0,11.77644499380665,0,0.0,0.9617532145233373,0,0.0
20.0,1,2.0,0.25,10.602842301231806,0,0.0,0.929030389658219,0,0.0
25.0,0,0.0,0.0,13.418238906359212,0,0.0,0.9584948386469156,0,0.0
30.0,0,0.0,0.0,14.03481947225173,0,0.0,0.9781228836187545,0,0.0
35.0,0,0.0,0.0,12.122978842894264,0,0.0,0.6800492753512951,0,0.0
40.0,4,13.0,1.3,8.615721442792186,4,13.0,0.47445070390353317,4,13.0
45.0,2,17.0,1.5454545454545454,6.58618887916144,2,17.0,0.4703039495182805,2,17.0
50.0,6,38.0,2.923076923076923,7.3148128622274875,6,38.0,0.3821047002375929,6,38.0
55.0,6,68.0,4.533333333333333,6.962382534467646,6,68.0,0.38956435788875093,6,68.0
60.0,8,107.0,6.6875,5.860795322647293,8,107.0,0.26788410071803254,8,107.0
65.0,10,155.0,7.75,5.616034610251132,10,155.0,0.25058092921118424,10,155.0
70.0,12,213.0,8.875,6.760048212738188,12,213.0,0.3771303375970865,12,213.0
75.0,12,273.0,10.92,5.0151889193950145,12,273.0,0.31568505145493536,12,273.0
80.0,19,358.0,13.25925925925926,3.095194980068349,19,358.0,0.18303302272087338,19,358.0
85.0,24,465.0,16.03448275862069,2.3340454033730795,24,465.0,0.13484496649424677,24,465.0
90.0,25,586.0,20.20689655172414,1.4250304987783415,25,586.0,0.09670791782858681,25,586.0
95.0,27,718.0,19.944444444444443,3.1252949349624837,27,718.0,0.12301345256641875,27,718.0
100.0,28,857.0,23.16216216216216,3.1995753068372226,28,857.0,0.1709904754122038,28,857.0
105.0,31,1003.0,25.71794871794872,1.8625281611661753,31,1003.0,0.08183897443266214,31,1003.0
110.0,35,1174.0,29.35,1.4497023659488728,35,1174.0,0.06851861338937343,35,1174.0
115.0,33,1086.0,23.608695652173914,2.489032999962584,33,1086.0,0.10938172988694614,33,1086.0
120.0,22,765.0,16.27659574468085,4.389193379692337,22,986.0,0.19969126118101554,22,986.0
125.0,20,832.0,16.0,6.372178010073467,20,900.0,0.15770736537892008,20,900.0
130.0,25,947.0,18.21153846153846,6.786054991596125,24,967.0,0.17740322754361973,24,967.0
135.0,26,1074.0,23.866666666666667,4.423500685824413,26,1095.0,0.0885346095265119,26,1095.0
140.0,31,1221.0,29.071428571428573,3.28878195017968,31,1242.0,0.07603157569173673,31,1242.0
