step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.704351221233855,0,0.0,0.9497460562667914,0,0.0
10.0,0,0.0,0.0,14.08444010434616,0,0.0,0.9741163101588209,0,0.0
15.0,0,0.0,0.0,10.046893795807897,0,0.0,0.6928321686644262,0,0.0
20.0,5,12.0,1.5,4.072705481078611,5,12.0,0.25964720250726614,5,12.0
25.0,6,41.0,3.4166666666666665,7.032778932636618,6,41.0,0.383630496628564,6,41.0
30.0,6,71.0,5.916666666666667,4.800346412555796,6,71.0,0.3240172714608636,6,71.0
35.0,8,111.0,6.9375,5.773122556187285,8,111.0,0.2714761125605765,8,111.0
40.0,10,159.0,9.9375,5.343926491875763,10,159.0,0.26780442760232115,10,159.0
45.0,10,209.0,11.61111111111111,4.010734518949874,10,209.0,0.18468679549456643,10,209.0
50.0,12,208.0,10.4,4.363145621860247,12,208.0,0.23772458744688574,12,208.0
55.0,12,268.0,12.761904761904763,4.725802771493824,12,268.0,0.2617262657584565,12,268.0
60.0,14,334.0,15.181818181818182,3.899441335044386,14,334.0,0.16558731978631816,14,334.0
65.0,17,415.0,14.821428571428571,5.017935017378223,17,415.0,0.21100363919114132,17,415.0
70.0,18,505.0,16.833333333333332,5.439947137398088,18,505.0,0.29752590332674317,18,505.0
75.0,19,596.0,18.625,3.6003402178147503,19,596.0,0.20390180815077233,19,596.0
80.0,24,711.0,21.545454545454547,2.503847338746937,24,711.0,0.14597840434227155,24,711.0
85.0,30,849.0,24.257142857142856,1.6093161722592602,30,849.0,0.0887268680998121,30,849.0
90.0,32,1003.0,28.65714285714286,1.136589973581525,32,1003.0,0.07931914455022276,32,1003.0
95.0,33,1164.0,27.714285714285715,2.5729505038820513,33,1164.0,0.10218665849658665,33,1164.0
100.0,34,1333.0,31.0,2.553044919446096,34,1333.0,0.1369786671897387,34,1333.0
105.0,37,1510.0,33.55555555555556,1.4030985994728737,37,1510.0,0.07372957128255146,37,1510.0
110.0,41,1712.0,36.42553191489362,1.268838498564019,41,1712.0,0.031015530148781546,41,1712.0
115.0,43,1924.0,37.0,2.0346990098425866,43,1924.0,0.09284469799282638,43,1924.0
120.0,45,2144.0,39.7037037037037,1.776176099846137,45,2144.0,0.10849962989554447,45,2144.0
125.0,48,2380.0,41.03448275862069,1.749645431774926,48,2380.0,0.07772718581606808,48,2380.0
130.0,53,2637.0,45.46551724137931,0.9523856356868314,53,2637.0,0.05052460520427219,53,2637.0
135.0,55,2908.0,49.28813559322034,0.42005179285211286,55,2908.0,0.013399761161569957,55,2908.0
140.0,58,3195.0,52.377049180327866,0.7016686340415211,58,3195.0,0.03210598789005139,58,3195.0
145.0,58,3485.0,52.014925373134325,1.5205242165267334,58,3485.0,0.06381258068203834,58,3485.0
150.0,61,3785.0,56.492537313432834,0.5035616018330772,61,3785.0,0.023388335423894444,61,3785.0
155.0,65,4104.0,56.21917808219178,1.4314796233452238,65,4104.0,0.024264543573845263,65,4104.0
160.0,63,4028.0,53.70666666666666,1.3037129421580471,62,4027.0,0.06463805566922812,62,4027.0
165.0,54,3395.0,45.266666666666666,1.6021082848672181,52,4029.0,0.05442138170703627,52,4029.0
170.0,50,3218.0,40.225,2.1300854188807063,48,4277.0,0.06080976820453248,48,4277.0
175.0,55,3342.0,42.30379746835443,2.0119420571473494,51,4525.0,0.05133887319823085,51,4525.0
180.0,59,3608.0,46.857142857142854,1.3791373191080276,56,4790.0,0.01258038845750965,56,4790.0
185.0,67,3925.0,50.32051282051282,1.25525994660799,64,5097.0,0.028437179044425342,64,5097.0
190.0,70,4266.0,56.13157894736842,0.42922104695508123,67,5423.0,0.01722102983321477,67,5423.0
195.0,71,3924.0,50.96103896103896,0.4427821658670915,67,5064.0,0.01368498953331619,67,5064.0
200.0,52,1911.0,24.5,1.953560507742139,48,4593.0,0.06248484939462378,48,4593.0
205.0,45,1191.0,14.8875,2.6398320079205613,41,4490.0,0.0831560814696076,41,4490.0
210.0,38,666.0,8.325,3.0908832088195117,34,4434.0,0.09316380131430398,34,4434.0
215.0,34,417.0,5.56,3.2161014962561225,31,4128.0,0.09549674387348477,31,4128.0
220.0,32,378.0,5.04,3.36163107450688,31,4370.0,0.0993731744988251,31,4370.0
225.0,41,475.0,6.089743589743589,3.3119686203672294,41,4553.0,0.07440636620447252,41,4553.0
230.0,47,602.0,8.246575342465754,1.7771081093367487,47,4199.0,0.048106851860268196,47,4199.0
235.0,41,424.0,5.808219178082192,2.7029024594642665,39,3729.0,0.07930290459371603,39,3729.0
240.0,37,378.0,5.108108108108108,3.132797846430251,35,3450.0,0.06381827781786369,35,3450.0
245.0,32,260.0,3.3766233766233764,4.195188800021868,29,3332.0,0.11204572592719327,29,3332.0
250.0,28,176.0,2.4788732394366195,3.637680294206993,25,3032.0,0.13154853456000962,25,3032.0
255.0,19,92.0,1.3333333333333333,4.272371865226078,17,2841.0,0.15091735721047572,17,2841.0
260.0,21,83.0,1.2205882352941178,3.900384144031643,21,2742.0,0.12380230097532174,21,2742.0
265.0,24,93.0,1.3285714285714285,3.6156550389842788,23,2692.0,0.11101518682770795,23,2692.0
270.0,22,113.0,1.6865671641791045,2.919308055816025,22,2451.0,0.0948858854018047,22,2451.0
275.0,23,94.0,1.3428571428571427,4.096821420367415,22,2305.0,0.1322073264443701,22,2305.0
280.0,22,111.0,1.6323529411764706,3.6658558798502785,22,2230.0,0.12454126664914553,22,2230.0
285.0,21,89.0,1.289855072463768,3.8446605509623795,21,2169.0,0.10045481365141841,21,2169.0
290.0,21,128.0,1.9393939393939394,4.2412920196457415,21,1890.0,0.1223457333374386,21,1890.0
