step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.691916669357447,0,0.0,0.9364924735265084,0,0.0
10.0,0,0.0,0.0,13.566711872364083,0,0.0,0.9326775549315345,0,0.0
15.0,0,0.0,0.0,10.729790498854863,0,0.0,0.7357036590608049,0,0.0
20.0,4,6.0,0.75,4.131867577999833,4,6.0,0.19962297305359758,4,6.0
25.0,6,32.0,2.6666666666666665,6.771536600965573,6,32.0,0.3754708818475905,6,32.0
30.0,4,40.0,3.3333333333333335,5.39731585979517,4,40.0,0.4079924569098024,4,40.0
35.0,6,66.0,4.125,6.417987703481781,6,66.0,0.29132875644591494,6,66.0
40.0,10,107.0,6.6875,5.622090840994629,10,107.0,0.2773757363078574,10,107.0
45.0,11,158.0,8.777777777777779,3.8316366339260295,11,158.0,0.16897163048749653,11,158.0
50.0,14,224.0,11.789473684210526,3.8433205553019674,14,224.0,0.2098861136830924,14,224.0
55.0,14,294.0,14.0,3.300509985351093,14,294.0,0.21861391252462514,14,294.0
60.0,17,374.0,17.0,2.777210375795867,17,374.0,0.16185072148737484,17,374.0
65.0,18,461.0,16.464285714285715,3.976519733684053,18,461.0,0.18942195211886,18,461.0
70.0,20,561.0,17.53125,5.164509379738076,20,561.0,0.2686048331654685,20,561.0
75.0,21,662.0,20.060606060606062,3.157378296445234,21,662.0,0.1904353561652227,21,662.0
80.0,26,788.0,22.514285714285716,1.9267564784442965,26,788.0,0.11013797302691744,26,788.0
85.0,28,679.0,17.86842105263158,2.271501115480595,28,679.0,0.10693677207905755,28,679.0
90.0,16,387.0,10.45945945945946,4.182440826546245,16,549.0,0.16327442724491478,16,549.0
95.0,13,222.0,5.045454545454546,6.010098360285263,13,385.0,0.19713806642239837,13,385.0
100.0,10,38.0,0.8444444444444444,7.075696810033443,10,328.0,0.31292585254872,10,328.0
105.0,14,88.0,2.1463414634146343,5.280540892110476,14,383.0,0.1989766311259308,14,383.0
110.0,23,186.0,4.769230769230769,4.639396450628132,23,481.0,0.11857108321822328,23,481.0
115.0,27,312.0,7.609756097560975,4.85889298467724,27,607.0,0.16873569836226826,27,607.0
120.0,29,449.0,11.225,3.719916727523876,29,744.0,0.19014012555710183,29,744.0
125.0,31,598.0,14.238095238095237,2.5950286768945134,31,893.0,0.1193848069113665,31,893.0
130.0,36,769.0,18.30952380952381,1.6421749821606288,36,1064.0,0.09179435540171056,36,1064.0
135.0,34,871.0,20.25581395348837,0.9178266437552101,34,1114.0,0.0344062529063767,34,1114.0
140.0,27,746.0,16.217391304347824,2.508524506466556,27,1168.0,0.09024404866157687,27,1168.0
145.0,21,599.0,11.745098039215685,4.126036766542573,21,1026.0,0.13640019321715613,21,1026.0
150.0,16,177.0,3.4705882352941178,5.156542650250406,16,913.0,0.17374408878062264,16,913.0
155.0,17,115.0,2.090909090909091,7.302541992933837,16,664.0,0.16500166103501082,16,664.0
160.0,18,145.0,2.7358490566037736,6.611617591160186,18,626.0,0.24941897822862452,18,626.0
165.0,14,90.0,1.9565217391304348,5.616591237940234,14,573.0,0.19691616924465621,14,573.0
170.0,12,74.0,1.608695652173913,5.403379149316353,12,549.0,0.19838335467228957,12,549.0
175.0,15,65.0,1.4444444444444444,5.407940831698733,15,532.0,0.1910531453044427,15,532.0
180.0,16,119.0,2.975,5.191789179589914,16,497.0,0.09959826453393335,16,497.0
185.0,18,153.0,3.3260869565217392,6.21724116625467,18,455.0,0.19748750257652117,18,455.0
190.0,11,80.0,1.951219512195122,5.847019093343621,11,425.0,0.2467858036780791,11,425.0
195.0,11,68.0,1.7,5.5638493209439845,11,442.0,0.21973661329254388,11,442.0
200.0,10,50.0,1.2195121951219512,6.2613681987521765,9,469.0,0.20404838096735053,9,469.0
205.0,13,100.0,2.380952380952381,6.592111337021674,13,486.0,0.21107534438491737,13,486.0
210.0,18,147.0,3.769230769230769,5.629836075166478,18,453.0,0.19852102477706118,18,453.0
215.0,14,79.0,2.0789473684210527,5.818953751338704,14,339.0,0.16436671273779146,14,339.0
220.0,11,79.0,2.135135135135135,7.527602035985427,10,277.0,0.3931263479058723,10,277.0
225.0,5,39.0,1.0,7.10420688303803,5,261.0,0.3085446188217469,5,261.0
230.0,6,23.0,0.5897435897435898,7.869865523748767,5,267.0,0.28502802464939897,5,267.0
235.0,10,43.0,1.2285714285714286,6.450177011380944,10,238.0,0.29599668240934507,10,238.0
240.0,9,36.0,1.0909090909090908,5.835989952348288,9,184.0,0.1439974897591902,9,184.0
245.0,10,59.0,1.6388888888888888,8.133954689106966,10,170.0,0.27731026383841717,10,170.0
250.0,9,101.0,2.8055555555555554,9.33558301459554,9,157.0,0.44477581412091083,9,157.0
255.0,10,147.0,4.454545454545454,8.41281484032199,10,182.0,0.33860171629625013,10,182.0
260.0,13,206.0,7.103448275862069,6.38335984157964,13,234.0,0.15781740027530625,13,234.0
265.0,9,151.0,5.033333333333333,6.661963524274298,9,166.0,0.2935972726753508,9,166.0
270.0,6,36.0,1.2,8.776930026773403,4,145.0,0.4569104891062408,4,145.0
275.0,3,23.0,0.7419354838709677,9.786268816781112,1,95.0,0.4995687740756597,1,95.0
280.0,2,7.0,0.22580645161290322,9.56242761609562,2,64.0,0.5359705457135202,2,64.0
285.0,2,6.0,0.2222222222222222,8.417518365750716,2,73.0,0.42160465635315897,2,73.0
290.0,9,36.0,1.44,7.422694121072748,9,95.0,0.2077406941420953,9,95.0
295.0,11,88.0,3.0344827586206895,8.400007925290272,11,145.0,0.2797604130900434,11,145.0
300.0,6,69.0,2.76,7.0200298765854505,6,100.0,0.44290875029630716,6,100.0
305.0,4,11.0,0.39285714285714285,8.761123001916785,2,83.0,0.5202279079400228,2,83.0
310.0,7,24.0,0.9230769230769231,8.897445376705203,5,35.0,0.49257162181126946,5,35.0
315.0,2,7.0,0.25925925925925924,7.594338104764571,2,30.0,0.34855498679048624,2,30.0
320.0,8,25.0,0.9259259259259259,8.48225382780315,7,48.0,0.40283020926027635,7,48.0
325.0,4,26.0,0.9629629629629629,8.491409669902268,4,37.0,0.5398672265879844,4,37.0
330.0,2,11.0,0.44,9.112819994152746,2,24.0,0.38077266642990926,2,24.0
335.0,2,6.0,0.2222222222222222,9.251409909694313,2,18.0,0.33295901002499984,2,18.0
340.0,4,11.0,0.4230769230769231,10.496945422169372,4,23.0,0.5990737259071024,4,23.0
345.0,4,31.0,1.1923076923076923,9.783994371180292,4,43.0,0.46206484122011543,4,43.0
350.0,9,65.0,2.7083333333333335,7.5489795336033785,9,77.0,0.3588434373858992,9,77.0
355.0,5,56.0,2.24,7.525171100075361,5,59.0,0.49332480404083023,5,59.0
360.0,3,9.0,0.42857142857142855,6.9614965961697415,3,45.0,0.3089963530799377,3,45.0
365.0,6,37.0,1.3703703703703705,9.147921053563904,4,29.0,0.35372685282910166,4,29.0
370.0,5,33.0,1.2222222222222223,9.193366169418638,5,33.0,0.5433742122655565,5,33.0
375.0,3,13.0,0.5652173913043478,8.545259260707242,2,34.0,0.4870092752273089,2,34.0
380.0,7,30.0,1.3636363636363635,6.924710571800438,7,36.0,0.26800461315277374,7,36.0
385.0,5,26.0,0.9629629629629629,9.065365292969288,5,32.0,0.47456167975273467,5,32.0
390.0,3,16.0,0.64,10.809654640559893,2,24.0,0.6562065276030172,2,24.0
395.0,3,31.0,1.0689655172413792,10.840878308971634,2,31.0,0.5705822065880722,2,31.0
400.0,7,51.0,1.8888888888888888,9.59458343807473,7,57.0,0.5070861769774725,7,57.0
405.0,8,87.0,3.782608695652174,6.8168317223526484,8,93.0,0.2685177807444268,8,93.0
410.0,14,145.0,6.304347826086956,4.7370007471315265,14,151.0,0.1584411374944384,14,151.0
415.0,16,220.0,10.0,3.7564169330795223,16,226.0,0.22962288627278574,16,226.0
420.0,16,300.0,13.043478260869565,3.2959794331996157,16,306.0,0.20418124703502097,16,306.0
425.0,18,387.0,13.344827586206897,4.315929365172974,18,393.0,0.2160266479924641,18,393.0
430.0,22,491.0,15.838709677419354,3.700624456908769,22,497.0,0.23434730479650373,22,497.0
435.0,25,605.0,18.333333333333332,2.327348347452117,25,611.0,0.14180123925410784,25,611.0
440.0,28,741.0,21.794117647058822,1.626527787646685,28,747.0,0.11330930894703344,28,747.0
445.0,31,892.0,22.3,2.6413323916751903,31,898.0,0.12023857538951922,31,898.0
450.0,30,826.0,20.65,1.9818121309118653,30,826.0,0.13592001862277026,30,826.0
455.0,20,492.0,10.933333333333334,3.4848732245971576,20,805.0,0.1398258793605428,20,805.0
460.0,19,517.0,11.23913043478261,4.1515802019155,19,898.0,0.1731169192828591,19,898.0
465.0,27,629.0,13.104166666666666,4.006125625279954,27,1011.0,0.11638463039797667,27,1011.0
470.0,34,789.0,16.102040816326532,3.6186308057731327,34,1171.0,0.11121626306751525,34,1171.0
475.0,33,700.0,13.72549019607843,3.14046712950775,33,1082.0,0.09900009334810851,33,1082.0
480.0,23,342.0,7.125,3.943059287938875,23,1013.0,0.14195014566931313,23,1013.0
485.0,24,341.0,6.686274509803922,4.677271110596427,24,962.0,0.13602171810516425,24,962.0
490.0,21,195.0,3.823529411764706,5.030452026705743,19,802.0,0.14956267567978287,19,802.0
495.0,17,135.0,2.872340425531915,5.414731327567724,15,690.0,0.20464900904239444,15,690.0
500.0,16,137.0,2.795918367346939,5.4474785484313575,16,620.0,0.17827251835458718,16,620.0
505.0,13,82.0,1.6734693877551021,6.479373484752122,13,576.0,0.25157436755641993,13,576.0
510.0,13,71.0,1.6136363636363635,5.154574665868825,13,503.0,0.1570404542316076,13,503.0
515.0,14,44.0,0.9361702127659575,5.8404690348493675,14,491.0,0.17632674446036986,14,491.0
520.0,13,71.0,1.5777777777777777,5.7110241256922185,13,515.0,0.2588839959034393,13,515.0
