step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.243001557640296,0,0.0,0.9207861411205588,0,0.0
10.0,0,0.0,0.0,13.308900145895082,0,0.0,0.9347930502826118,0,0.0
15.0,0,0.0,0.0,12.202297485320303,0,0.0,0.8560893972654818,0,0.0
20.0,1,1.0,0.125,9.700407549944863,0,0.0,0.9547587927355057,0,0.0
25.0,0,0.0,0.0,12.718227582345934,0,0.0,0.9452585457447532,0,0.0
30.0,0,0.0,0.0,13.508526802164274,0,0.0,0.9238587012007815,0,0.0
35.0,0,0.0,0.0,12.103275127113267,0,0.0,0.7201656668705376,0,0.0
40.0,4,10.0,1.0,8.211774202250636,4,10.0,0.4752607348671977,4,10.0
45.0,4,30.0,3.0,7.2645966140945415,4,30.0,0.4881786953170669,4,30.0
50.0,4,50.0,3.8461538461538463,9.608118203096492,4,50.0,0.47258266155922546,4,50.0
55.0,4,70.0,4.666666666666667,8.737692110291919,4,70.0,0.4489029204311495,4,70.0
60.0,6,98.0,6.533333333333333,7.774484251886704,6,98.0,0.31692617213860785,6,98.0
65.0,7,129.0,7.166666666666667,8.550830862751159,7,129.0,0.3981785017442261,7,129.0
70.0,7,164.0,7.454545454545454,9.279924188985582,7,164.0,0.5046339279043258,7,164.0
75.0,4,50.0,2.272727272727273,7.7914323516922925,4,50.0,0.5586880710739732,4,50.0
80.0,3,8.0,0.36363636363636365,6.996047338811426,3,23.0,0.455318281932393,3,23.0
85.0,3,6.0,0.24,6.5773097599600625,3,29.0,0.3320332545889452,3,29.0
90.0,6,31.0,1.2916666666666667,7.670481766248301,6,47.0,0.28953721499636836,6,47.0
95.0,6,61.0,2.1785714285714284,9.421381786496605,6,76.0,0.2740852301431935,6,76.0
100.0,8,99.0,3.5357142857142856,9.466388074791421,8,114.0,0.43624206586610337,8,114.0
105.0,8,97.0,4.041666666666667,7.272348383073971,8,100.0,0.3842240035787486,8,100.0
110.0,4,10.0,0.45454545454545453,6.454800639530017,4,79.0,0.34263363152198234,4,79.0
115.0,7,32.0,1.2307692307692308,7.316091071748403,7,83.0,0.36054239323452353,7,83.0
120.0,11,81.0,2.892857142857143,6.9164310947773755,11,132.0,0.3533902605495687,11,132.0
125.0,17,151.0,4.870967741935484,5.43516120286629,17,202.0,0.20160951993108048,17,202.0
130.0,20,245.0,8.75,3.37001390837668,20,296.0,0.16922198230061117,20,296.0
135.0,22,351.0,12.535714285714286,1.3281850995103954,22,402.0,0.05587490858108807,22,402.0
140.0,26,476.0,15.866666666666667,1.752368098483214,26,527.0,0.06660871373755353,26,527.0
145.0,23,462.0,13.2,3.344539313052541,23,513.0,0.19529659608034008,23,513.0
150.0,14,394.0,10.944444444444445,5.146260611411598,14,522.0,0.2319287574880029,14,522.0
155.0,15,336.0,8.0,5.407941149579915,15,432.0,0.1250959550132752,15,432.0
