step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,10.0,0,0.0,0.7928881108013561,0,0.0
25.0,0,0.0,0.0,12.400065622811095,0,0.0,0.983186460548353,0,0.0
30.0,0,0.0,0.0,12.413757976779603,0,0.0,0.9842721110154045,0,0.0
35.0,0,0.0,0.0,12.554537921847665,0,0.0,0.9954343854837778,0,0.0
40.0,0,0.0,0.0,12.363608101060093,0,0.0,0.9634520808074489,0,0.0
45.0,0,0.0,0.0,12.607119577500885,0,0.0,0.9825346548699658,0,0.0
50.0,0,0.0,0.0,12.56252289176398,0,0.0,0.9788900605790712,0,0.0
55.0,0,0.0,0.0,12.773678034340879,0,0.0,0.9952777686147947,0,0.0
60.0,0,0.0,0.0,12.49004641597337,0,0.0,0.9732269513220595,0,0.0
65.0,0,0.0,0.0,12.690433038544757,0,0.0,0.9887803294448447,0,0.0
70.0,0,0.0,0.0,12.566616171767851,0,0.0,0.979274895554072,0,0.0
75.0,0,0.0,0.0,12.556575507188132,0,0.0,0.9782778768700475,0,0.0
80.0,0,0.0,0.0,11.236041613891157,0,0.0,0.8736675298826213,0,0.0
85.0,1,2.0,1.0,6.4056775688154275,1,2.0,0.49055984760530175,1,2.0
90.0,1,7.0,3.5,6.31530328700642,1,7.0,0.48363521266608656,1,7.0
95.0,1,12.0,6.0,6.474133222017874,1,12.0,0.4957986426560685,1,12.0
100.0,1,17.0,4.25,8.57771898922672,1,17.0,0.48299503408544836,1,17.0
105.0,1,22.0,4.4,10.681653732414885,1,22.0,0.7073586128247829,1,22.0
110.0,1,27.0,5.4,10.966126306745378,1,27.0,0.734986188522651,1,27.0
115.0,1,32.0,5.333333333333333,11.210890434891269,1,32.0,0.7514879279598873,1,32.0
120.0,1,37.0,6.166666666666667,11.657312648666904,1,37.0,0.7822251392861885,1,37.0
125.0,1,42.0,7.0,11.586705618368343,1,42.0,0.780529520650646,1,42.0
130.0,1,47.0,7.833333333333333,11.702943866165548,1,47.0,0.7906552569009427,1,47.0
135.0,1,52.0,7.428571428571429,11.681798545940236,1,52.0,0.8158210321334409,1,52.0
140.0,1,57.0,8.142857142857142,11.77046840052239,1,57.0,0.8246450895747963,1,57.0
145.0,1,62.0,8.857142857142858,11.655657547207271,1,62.0,0.8182541908753267,1,62.0
150.0,1,67.0,9.571428571428571,10.160373657994061,1,67.0,0.7821882261140909,1,67.0
155.0,1,72.0,10.285714285714286,10.46527012199701,1,72.0,0.751669872489179,1,72.0
160.0,2,79.0,13.166666666666666,6.558814128732087,2,79.0,0.3907920566564783,2,79.0
165.0,3,93.0,13.285714285714286,6.364101894770153,3,93.0,0.37606801786839694,3,93.0
170.0,3,108.0,15.428571428571429,7.040681770837122,3,108.0,0.3912497553077525,3,108.0
175.0,3,123.0,13.666666666666666,8.40433781550115,3,123.0,0.4821366251297658,3,123.0
180.0,3,138.0,15.333333333333334,9.444968689291137,3,138.0,0.5542942832264159,3,138.0
185.0,3,153.0,15.3,9.531974404090182,3,153.0,0.5729705627501607,3,153.0
190.0,3,168.0,15.272727272727273,10.046314065985216,3,168.0,0.6304677495485137,3,168.0
195.0,0,0.0,0.0,10.390215348884512,0,180.0,0.6306933031574916,0,180.0
200.0,0,0.0,0.0,11.541199649204337,0,0.0,0.9873057504352628,0,0.0
205.0,0,0.0,0.0,12.02298798708061,0,0.0,0.922763885195615,0,0.0
210.0,0,0.0,0.0,13.311520917724936,0,0.0,0.9546489686096321,0,0.0
215.0,0,0.0,0.0,13.236428224460507,0,0.0,0.9530248915749737,0,0.0
220.0,0,0.0,0.0,13.48862911088294,0,0.0,0.9777318237370741,0,0.0
225.0,1,2.0,0.125,12.431528286521898,1,2.0,0.8899215068055022,1,2.0
230.0,1,7.0,0.3888888888888889,12.447429654725791,1,7.0,0.877909645973525,1,7.0
235.0,0,0.0,0.0,12.2810451421567,0,11.0,0.8791233668412678,0,11.0
240.0,1,2.0,0.1,12.057999363730877,1,2.0,0.9023159123936273,1,2.0
245.0,1,7.0,0.35,12.192237314250244,1,7.0,0.9014703626052145,1,7.0
250.0,1,12.0,0.5,12.379536669105358,1,12.0,0.8922815237224718,1,12.0
255.0,0,0.0,0.0,12.62063963657543,0,16.0,0.9138503935734362,0,16.0
260.0,0,0.0,0.0,12.276488402040396,0,0.0,0.9229441900395361,0,0.0
265.0,1,5.0,0.20833333333333334,12.30618438908943,1,5.0,0.9131979211867798,1,5.0
270.0,1,10.0,0.4166666666666667,12.461665461010861,1,10.0,0.9123288371186877,1,10.0
275.0,1,15.0,0.5769230769230769,12.558446166462925,1,15.0,0.9033686353516982,1,15.0
280.0,1,20.0,0.8333333333333334,12.654335735260888,1,20.0,0.9116648035501279,1,20.0
285.0,1,25.0,1.0416666666666667,12.1867284255168,1,25.0,0.8335874968417922,1,25.0
290.0,3,38.0,1.5833333333333333,11.82828862516962,3,38.0,0.7676262125870222,3,38.0
295.0,3,53.0,2.0384615384615383,11.556276320012511,3,53.0,0.7647414662662779,3,53.0
300.0,3,68.0,2.4285714285714284,11.291705969852213,3,68.0,0.7387793798723209,3,68.0
