step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,10.0,0,0.0,0.7366646931419537,0,0.0
25.0,0,0.0,0.0,13.302348786291972,0,0.0,0.9799370686721016,0,0.0
30.0,0,0.0,0.0,13.200233352978088,0,0.0,0.9724145852373787,0,0.0
35.0,0,0.0,0.0,13.309547567765534,0,0.0,0.9804673774866234,0,0.0
40.0,0,0.0,0.0,12.535387599560199,0,0.0,0.989723465308777,0,0.0
45.0,0,0.0,0.0,12.49802007899736,0,0.0,0.986691134555701,0,0.0
50.0,0,0.0,0.0,12.52593057120568,0,0.0,0.9896813345331488,0,0.0
55.0,0,0.0,0.0,12.415109153032535,0,0.0,0.9791449922547772,0,0.0
60.0,0,0.0,0.0,12.514133814732777,0,0.0,0.9880303053020274,0,0.0
65.0,0,0.0,0.0,12.406937239061808,0,0.0,0.9787843326769323,0,0.0
70.0,0,0.0,0.0,12.307648753874236,0,0.0,0.9719958494099852,0,0.0
75.0,0,0.0,0.0,12.610928922145394,0,0.0,0.9955821009217835,0,0.0
80.0,1,2.0,1.0,5.769722334341386,1,2.0,0.49072886008175437,1,2.0
85.0,1,7.0,3.5,5.765653179605994,1,7.0,0.4904773776231898,1,7.0
90.0,1,12.0,6.0,5.693236340184309,1,12.0,0.4843202482277965,1,12.0
95.0,1,17.0,8.5,5.796671931629613,1,17.0,0.49311945281566666,1,17.0
100.0,1,22.0,5.5,8.282003103958017,1,22.0,0.6469377903595146,1,22.0
105.0,2,28.0,5.6,7.822193718682614,2,28.0,0.5645929266731401,2,28.0
110.0,2,38.0,7.6,8.201497990136442,2,38.0,0.5897836188037191,2,38.0
115.0,1,37.0,6.166666666666667,9.066187919009971,1,47.0,0.6613269879751957,1,47.0
120.0,1,42.0,7.0,9.837760858633901,1,42.0,0.7913900536063256,1,42.0
125.0,1,47.0,7.833333333333333,10.412633410895898,1,47.0,0.7827025882602353,1,47.0
130.0,1,52.0,8.666666666666666,10.94453177141994,1,52.0,0.7914641793656108,1,52.0
135.0,1,57.0,8.142857142857142,11.20603231181622,1,57.0,0.8071886889750856,1,57.0
140.0,1,62.0,8.857142857142858,11.344863120516749,1,62.0,0.8217840177421278,1,62.0
145.0,1,67.0,9.571428571428571,11.258408580690874,1,67.0,0.8130820043579257,1,67.0
150.0,1,72.0,10.285714285714286,11.283215220934832,1,72.0,0.8122454101642033,1,72.0
155.0,1,77.0,11.0,9.375412993682058,1,77.0,0.6352834266849927,1,77.0
160.0,2,86.0,12.285714285714286,8.579721270775325,2,86.0,0.5162908327133916,2,86.0
165.0,3,99.0,12.375,8.028415325547961,3,99.0,0.47423558337708266,3,99.0
170.0,3,114.0,14.25,8.203345443331388,3,114.0,0.3956190377218277,3,114.0
175.0,3,129.0,12.9,8.81280236195753,3,129.0,0.5181207741573847,3,129.0
180.0,3,144.0,14.4,9.164137769110633,3,144.0,0.5590579257923717,3,144.0
185.0,3,159.0,14.454545454545455,8.99503601271687,3,159.0,0.5411453119110786,3,159.0
190.0,4,176.0,16.0,8.363970971737238,4,176.0,0.518706943530979,4,176.0
195.0,4,196.0,17.818181818181817,8.571521126664015,4,196.0,0.541880918599869,4,196.0
200.0,4,216.0,19.636363636363637,8.622289827854313,4,216.0,0.5463692457691433,4,216.0
205.0,4,236.0,18.153846153846153,9.02159953091303,4,236.0,0.5914009791681759,4,236.0
210.0,4,256.0,19.692307692307693,9.247175264894253,4,256.0,0.6426293201934141,4,256.0
215.0,4,276.0,17.25,9.6360386612531,4,276.0,0.6887799750986152,4,276.0
220.0,4,296.0,18.5,10.026750402622778,4,296.0,0.7016998929999748,4,296.0
225.0,0,0.0,0.0,10.376084095506911,0,312.0,0.72914618404492,0,312.0
230.0,0,0.0,0.0,10.615580393973245,0,0.0,0.878931995352424,0,0.0
235.0,1,4.0,0.2,10.856696177027619,1,6.0,0.8187334537509038,1,6.0
240.0,1,9.0,0.45,12.164077536447314,1,9.0,0.9053044485927818,1,9.0
245.0,0,0.0,0.0,12.58835658129083,0,13.0,0.9107346061340676,0,13.0
250.0,0,0.0,0.0,12.387415187232476,0,0.0,0.9087879945502817,0,0.0
255.0,1,5.0,0.19230769230769232,12.506543640347179,1,5.0,0.9024562336454252,1,5.0
260.0,1,10.0,0.37037037037037035,12.948156266607873,1,10.0,0.925027739478041,1,10.0
265.0,1,15.0,0.5555555555555556,12.685554495429665,1,15.0,0.8950847558156795,1,15.0
270.0,2,23.0,0.8214285714285714,12.24548343898708,2,23.0,0.8476820900296842,2,23.0
275.0,4,36.0,1.2,11.507675280619575,4,36.0,0.7688086106044871,4,36.0
280.0,4,56.0,1.9310344827586208,11.593664108899098,4,56.0,0.7599224429133838,4,56.0
285.0,4,76.0,2.6206896551724137,11.585530872933532,4,76.0,0.7499579757820123,4,76.0
290.0,4,96.0,3.6923076923076925,10.71169424334568,4,96.0,0.6774179104036263,4,96.0
295.0,1,4.0,0.14814814814814814,10.712942866642244,1,116.0,0.6952964228647704,1,116.0
300.0,0,0.0,0.0,11.101956650248033,0,0.0,0.9557549081114003,0,0.0
305.0,0,0.0,0.0,11.316991342123623,0,0.0,0.8679069474787421,0,0.0
