step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,10.0,0,0.0,0.7150798615490975,0,0.0
25.0,0,0.0,0.0,13.860118032428852,0,0.0,0.9911091283683374,0,0.0
30.0,0,0.0,0.0,13.80365601204843,0,0.0,0.9870716429966959,0,0.0
35.0,0,0.0,0.0,13.6144844073527,0,0.0,0.9735443625072117,0,0.0
40.0,0,0.0,0.0,12.727440635065566,0,0.0,0.9897146639658178,0,0.0
45.0,0,0.0,0.0,12.578817475910316,0,0.0,0.9771802016385149,0,0.0
50.0,0,0.0,0.0,12.473340717816743,0,0.0,0.9695233948732891,0,0.0
55.0,0,0.0,0.0,12.471084941618162,0,0.0,0.96924570313376,0,0.0
60.0,0,0.0,0.0,12.463926175466757,0,0.0,0.9694368276056344,0,0.0
65.0,0,0.0,0.0,12.396481098231877,0,0.0,0.9637270724275382,0,0.0
70.0,0,0.0,0.0,12.608762856081146,0,0.0,0.980332890371457,0,0.0
75.0,0,0.0,0.0,9.765425683382535,0,0.0,0.7755247104753036,0,0.0
80.0,1,3.0,1.5,5.747292520655523,1,3.0,0.4898310908708932,1,3.0
85.0,1,8.0,4.0,5.729722616413419,1,8.0,0.4883473751859128,1,8.0
90.0,1,13.0,6.5,5.809858162572418,1,13.0,0.4951773713734653,1,13.0
95.0,1,18.0,9.0,5.680997416003883,1,18.0,0.48419449985173146,1,18.0
100.0,1,23.0,5.75,8.23488604052076,1,23.0,0.6392773136168246,1,23.0
105.0,1,28.0,5.6,9.926217038915077,1,28.0,0.6902619814325012,1,28.0
110.0,1,33.0,6.6,10.464293804488994,1,33.0,0.7334880051402335,1,33.0
115.0,1,38.0,6.333333333333333,10.728385101191941,1,38.0,0.7552460429687984,1,38.0
120.0,1,43.0,7.166666666666667,11.065412085071651,1,43.0,0.7854453089011105,1,43.0
125.0,1,48.0,8.0,11.16077442864482,1,48.0,0.7898479710005821,1,48.0
130.0,1,53.0,8.833333333333334,11.21289299284401,1,53.0,0.7927891141372001,1,53.0
135.0,1,58.0,8.285714285714286,11.268497661134477,1,58.0,0.8060621198430349,1,58.0
140.0,1,63.0,9.0,11.392620731789885,1,63.0,0.8164202756331514,1,63.0
145.0,1,68.0,9.714285714285714,11.430722177324151,1,68.0,0.8171096769184104,1,68.0
150.0,1,73.0,10.428571428571429,11.467118814301012,1,73.0,0.8200451968258382,1,73.0
155.0,2,79.0,11.285714285714286,9.409313547895932,2,79.0,0.6584211978965889,2,79.0
160.0,0,0.0,0.0,6.035231420996402,0,88.0,0.3652603803041188,0,88.0
165.0,1,5.0,0.625,7.625921265207488,1,5.0,0.6255903076972632,1,5.0
170.0,2,12.0,1.5,7.9479661469373575,2,12.0,0.48765180533215124,2,12.0
175.0,2,22.0,2.4444444444444446,9.538721832341443,2,22.0,0.5967881076856137,2,22.0
180.0,2,32.0,3.5555555555555554,10.936948885112063,2,32.0,0.660622314445894,2,32.0
185.0,2,42.0,4.2,10.80259180210344,2,42.0,0.6839647071904377,2,42.0
190.0,2,32.0,2.909090909090909,9.700488505123225,2,53.0,0.5824269202211758,2,53.0
195.0,2,42.0,3.8181818181818183,10.336622338604394,2,42.0,0.6834473779127233,2,42.0
200.0,2,52.0,4.7272727272727275,10.845996711281611,2,52.0,0.695234658728315,2,52.0
205.0,2,62.0,4.769230769230769,11.15759114341271,2,62.0,0.7092747031057293,2,62.0
210.0,2,72.0,5.142857142857143,11.796211131144577,2,72.0,0.7569264999211327,2,72.0
215.0,2,82.0,4.823529411764706,11.863234127792852,2,82.0,0.7578479353582211,2,82.0
220.0,2,92.0,5.411764705882353,12.357955121309047,2,92.0,0.8063062343946289,2,92.0
225.0,2,102.0,6.375,11.946391797327538,2,102.0,0.7881459527549263,2,102.0
230.0,3,115.0,6.764705882352941,11.458173781579996,3,115.0,0.7743233018080201,3,115.0
235.0,3,130.0,6.842105263157895,11.424868097087012,3,130.0,0.786322934661628,3,130.0
240.0,3,145.0,7.631578947368421,11.171873786817336,3,145.0,0.7587775151068069,3,145.0
245.0,4,164.0,8.631578947368421,10.8526631356556,4,164.0,0.7339187259507395,4,164.0
250.0,4,184.0,8.0,11.124752961331769,4,184.0,0.7603121069997714,4,184.0
255.0,4,204.0,8.5,11.22708860609154,4,204.0,0.7663106380548778,4,204.0
260.0,4,224.0,8.96,11.259198756953815,4,224.0,0.7584221765896735,4,224.0
265.0,5,248.0,10.333333333333334,10.106056806813532,5,248.0,0.691482081894603,5,248.0
270.0,6,278.0,11.12,9.676818095474433,6,278.0,0.6492005232742164,6,278.0
275.0,4,169.0,6.2592592592592595,9.43187736136881,4,310.0,0.6186813829825899,4,310.0
280.0,3,179.0,6.62962962962963,10.165062211437617,3,179.0,0.7969150768141953,3,179.0
285.0,2,14.0,0.5185185185185185,10.430641239198096,2,195.0,0.7555174286241121,2,195.0
290.0,2,24.0,0.8888888888888888,10.70987842454571,2,24.0,0.7606744604871639,2,24.0
295.0,2,7.0,0.23333333333333334,11.320064474225545,2,39.0,0.7364426144226679,2,39.0
300.0,2,10.0,0.3225806451612903,11.269437117518603,2,10.0,0.7968681037626751,2,10.0
