step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,10.0,0,0.0,0.7415970381207575,0,0.0
25.0,0,0.0,0.0,13.240270078948223,0,0.0,0.9818945074466889,0,0.0
30.0,0,0.0,0.0,13.158005621468172,0,0.0,0.9757937996457073,0,0.0
35.0,0,0.0,0.0,13.001606484476932,0,0.0,0.9641952859699727,0,0.0
40.0,0,0.0,0.0,12.807079101422563,0,0.0,0.9247759162712959,0,0.0
45.0,0,0.0,0.0,13.719424818371735,0,0.0,0.9886450234174128,0,0.0
50.0,0,0.0,0.0,13.724508535952154,0,0.0,0.9894537239125236,0,0.0
55.0,0,0.0,0.0,13.67909379305489,0,0.0,0.9858734272829469,0,0.0
60.0,0,0.0,0.0,13.708048451886825,0,0.0,0.988029785243262,0,0.0
65.0,0,0.0,0.0,13.813198288690145,0,0.0,0.9957105606259116,0,0.0
70.0,0,0.0,0.0,13.603814186199415,0,0.0,0.9802679497275161,0,0.0
75.0,0,0.0,0.0,13.643087131864704,0,0.0,0.9836573458741918,0,0.0
80.0,1,1.0,0.5,7.019089733396925,1,1.0,0.4921063682847027,1,1.0
85.0,1,6.0,3.0,7.038524755903605,1,6.0,0.49345919151383616,1,6.0
90.0,1,11.0,5.5,7.109374639099084,1,11.0,0.4984263582558678,1,11.0
95.0,1,16.0,8.0,7.069514754913367,1,16.0,0.0,1,16.0
100.0,1,21.0,5.25,8.985868271957427,1,21.0,0.5043158513994532,1,21.0
105.0,1,26.0,5.2,10.661014103180488,1,26.0,0.7173686937227434,1,26.0
110.0,1,31.0,6.2,10.907756726984832,1,31.0,0.736331021228074,1,31.0
115.0,1,36.0,6.0,11.141240994935671,1,36.0,0.7568094854226933,1,36.0
120.0,1,41.0,6.833333333333333,11.554929875351236,1,41.0,0.787053456824459,1,41.0
125.0,1,46.0,7.666666666666667,11.482782043584216,1,46.0,0.7835571614404786,1,46.0
130.0,1,51.0,8.5,11.547205807922156,1,51.0,0.7892912133108002,1,51.0
135.0,1,56.0,8.0,11.708790884959962,1,56.0,0.8104213915911638,1,56.0
140.0,1,61.0,8.714285714285714,11.699276157255587,1,61.0,0.8117636206575555,1,61.0
145.0,1,66.0,9.428571428571429,11.849541666618054,1,66.0,0.8209198786560291,1,66.0
150.0,1,71.0,11.833333333333334,10.736817652965444,1,71.0,0.7726082863488347,1,71.0
155.0,2,78.0,13.0,7.109331828834584,2,78.0,0.5216523299029324,2,78.0
160.0,3,92.0,15.333333333333334,6.686682219368485,3,92.0,0.49078296178708886,3,92.0
165.0,3,107.0,15.285714285714286,5.809163080455822,3,107.0,0.41680705106652177,3,107.0
170.0,4,126.0,18.0,5.878750318554523,4,126.0,0.32577505929529865,4,126.0
175.0,1,19.0,2.111111111111111,7.306376453351316,1,143.0,0.4457771310283548,1,143.0
180.0,1,24.0,2.6666666666666665,9.386070945061347,1,24.0,0.7775211589899342,1,24.0
185.0,1,29.0,2.9,10.724543546269125,1,29.0,0.79834175259982,1,29.0
190.0,2,36.0,3.272727272727273,10.543052212419978,2,36.0,0.683442014194139,2,36.0
195.0,2,46.0,4.181818181818182,11.009758864662233,2,46.0,0.702018616821008,2,46.0
200.0,2,56.0,5.090909090909091,11.041802414995072,2,56.0,0.7042095602862659,2,56.0
205.0,2,66.0,5.076923076923077,11.055393544926131,2,66.0,0.7436226564038938,2,66.0
210.0,2,76.0,5.428571428571429,11.234794006599387,2,76.0,0.7723936587861083,2,76.0
215.0,2,86.0,5.0588235294117645,11.26885699823238,2,86.0,0.7849928150730622,2,86.0
220.0,2,96.0,6.0,10.646646238330854,2,96.0,0.7472045668724173,2,96.0
225.0,3,108.0,6.352941176470588,9.997318212979662,3,112.0,0.6948858485515162,3,112.0
230.0,3,123.0,6.473684210526316,10.570419682716963,3,123.0,0.7597061424399278,3,123.0
235.0,3,138.0,6.571428571428571,10.900434260775764,3,138.0,0.7693374271378818,3,138.0
240.0,3,153.0,7.65,11.150507203547797,3,153.0,0.7945653553205078,3,153.0
245.0,3,168.0,8.842105263157896,11.09161454779254,3,168.0,0.7944833719386024,3,168.0
250.0,3,183.0,8.318181818181818,11.262125879804948,3,183.0,0.8323464165229091,3,183.0
255.0,4,199.0,8.291666666666666,10.383594789288818,4,199.0,0.7419402800467814,4,199.0
260.0,5,224.0,8.96,10.088637824668607,5,224.0,0.7175302540492866,5,224.0
265.0,4,239.0,9.56,9.828470909163121,4,252.0,0.6926797886692592,4,252.0
270.0,5,263.0,10.115384615384615,9.923914529084543,5,263.0,0.7263989472503646,5,263.0
275.0,6,291.0,10.392857142857142,9.13882123725432,6,291.0,0.6270335204320944,6,291.0
280.0,9,334.0,11.928571428571429,9.082977123493778,9,334.0,0.5980872642581082,9,334.0
285.0,6,220.0,8.148148148148149,7.919671201370199,6,376.0,0.5113369901905158,6,376.0
290.0,7,243.0,9.0,7.939441604942442,7,243.0,0.5781244902463789,7,243.0
295.0,7,278.0,9.586206896551724,8.670860500747898,7,278.0,0.6103567964308286,7,278.0
300.0,7,313.0,10.096774193548388,9.814446572431198,7,313.0,0.6474795671379003,7,313.0
