Episode,Wait time
1,834.2877192982459,1499.5638914413873
2,1139.8456140350877,1454.266554156436
3,1302.3230769230768,1324.537867911105
4,881.1118644067797,1501.6261619479114
5,696.3820895522389,1569.339333927693
6,794.0275862068966,1704.658894655269
7,868.08,1670.565671543246
8,566.5692307692308,1683.4746923676817
9,1019.0666666666666,1501.0052914999408
10,598.9999999999999,1625.6612825533675
11,1795.5054545454545,1747.1558877761156
12,735.0428571428572,1570.213155966612
13,899.8933333333331,1442.7405780861147
14,803.52,1512.4712373298282
15,1092.432786885246,1488.6289514434354
16,927.0204081632653,1720.0065892916032
17,919.3355932203388,1670.7234053411871
18,536.7833333333334,1785.765423552104
19,968.7475409836065,1657.828134225165
20,1590.5967213114752,1300.6053669805738
21,686.1241379310344,1611.1717979742862
22,649.0962962962964,1727.077051238004
23,1836.2763636363643,1284.8047875590037
24,3363.9157894736845,1356.6310717488948
25,1388.0,1323.221500476539
26,573.6170212765957,1468.8355506132964
27,1560.9180327868855,1318.611596821782
28,959.2833333333333,1505.9470135813167
29,665.8344827586208,1683.1441195365826
30,596.6644067796611,1676.4742554728014
31,908.9419354838708,1446.0541826092801
32,553.0166666666667,1627.0024874953328
33,601.2848484848485,1624.0591094218846
34,737.338181818182,1550.8450835669992
35,1806.1963636363641,1495.577283077784
36,681.4285714285714,1519.8122040129097
37,557.6627450980393,1630.2470272764936
38,814.336,1345.1655603922472
39,877.515789473684,1457.4912789559864
40,507.84615384615364,1518.4462332304606
41,752.4196721311478,1402.8380879722006
42,898.3127272727273,1349.7877750968287
43,680.224,1567.693766654346
44,489.3333333333332,1585.2745932563164
45,931.4196078431373,1401.2060855262173
46,506.9692307692307,1685.1956371095694
47,911.5030303030302,1717.0463297844647
48,1926.8072727272727,1550.9305376135558
49,981.6857142857142,1552.9351757247784
50,520.1263157894737,1576.5788409652914
51,873.0222222222224,1402.3841979445908
52,1136.4571428571428,1599.8831570921254
53,1398.5269841269842,1475.9182958100903
54,1105.6258064516128,1497.410810346948
55,1312.0561403508773,1590.042491173976
56,749.8482758620692,1560.7571361003443
57,885.7599999999999,1613.991954174817
58,641.1773584905659,1680.6930993247565
59,753.3760000000001,1668.8776974988325
60,501.08679245283014,1734.7318242672786
61,1081.2461538461541,1441.536367248587
62,1582.5745454545454,1474.9476824690635
63,624.8640000000001,1834.4944270197223
64,661.7600000000001,1610.081181527153
65,633.6000000000001,1624.4474938194148
66,1305.4693877551024,1604.885093598141
67,2129.7499999999995,1581.2394045823412
68,971.6000000000001,1601.012962073263
69,2524.876923076923,1516.696595058057
70,1058.020338983051,1604.2569065616224
71,795.9076923076924,1673.5650158499523
72,782.6222222222224,1670.810587997316
73,605.0799999999999,1680.8566169840635
74,819.0295081967213,1514.8422906780443
75,658.5571428571426,1404.6278712156886
76,940.2,1550.1105647282322
77,1544.4945454545452,1521.3591323794715
78,871.8400000000003,1558.7567779433825
79,562.7672131147542,1731.4264692624809
80,1195.7527272727275,1554.4454880021046
81,931.3629629629628,1455.2725980944372
82,657.377049180328,1626.587209038738
83,1403.4105263157894,1519.3350510809205
84,794.0210526315788,1785.8541978281805
85,563.6250000000001,1525.18515924304
86,685.3925925925926,1613.8587408678168
87,761.5111111111111,1669.5740168819866
88,633.6592592592591,1615.6479946420181
89,597.4567164179106,1566.6138047954364
90,812.7418181818184,1675.3547174455107
91,664.3538461538462,1670.5315276492759
92,2929.503448275863,1505.7885649397358
93,2255.8571428571427,1377.2159483225232
94,1508.8615384615389,1426.4627238727214
95,785.7000000000002,1719.3565906507354
96,951.5471698113207,1497.3222648242481
97,568.1793103448276,1512.021997835969
98,783.9428571428572,1565.2373119661297
99,1208.7510204081632,1600.60612580962
100,1644.5423728813557,1495.1876429974202
101,1155.7142857142856,1653.6640500377837
102,1342.441379310345,1663.5322775097377
103,1959.985185185185,1417.180667564861
104,646.1230769230768,1460.4945568445676
105,1443.8962962962964,1537.8477471547224
106,786.8509090909095,1667.3100367433112
107,1182.0551724137931,1439.5950480060899
108,808.8827586206895,1727.505477934204
109,2022.9866666666667,1587.4169918314037
110,747.1999999999998,1671.8994598196084
111,578.9052631578948,1462.7522106337638
112,708.8275862068964,1578.5707226086008
113,754.2571428571429,1557.6280950862474
114,850.8491228070178,1622.0025676181783
115,1024.0888888888887,1505.0022236893317
116,1227.6521739130435,1560.3400186501963
117,597.3428571428573,1679.2478927194572
118,786.0857142857142,1724.979851495299
119,861.5843137254901,1672.6374545099607
120,1119.6827586206896,1599.2545942698487
121,1310.8799999999997,1496.0381312103411
122,3741.7692307692314,1422.9122724589931
123,712.3471698113208,1680.9504701578282
124,659.9666666666667,1563.4167249791624
125,725.4499999999999,1614.841934106704
126,970.2127659574468,1616.9790081253245
127,581.8036363636363,1617.2737153994533
128,806.416326530612,1615.2067865140502
129,721.4040816326533,1518.326040170984
130,1123.4885245901642,1329.0021814613262
131,800.407843137255,1677.2000713873945
132,714.4727272727273,1676.8011356503496
133,665.5547169811323,1562.3526916251878
134,2001.7263157894736,1408.9425226701853
135,1101.736170212766,1588.1889954832939
136,675.8037735849058,1676.4044061643604
137,663.4518518518518,1625.0064402376154
138,1066.4,1436.139749006384
139,1316.8869565217392,1539.5182723707665
140,1293.5866666666664,1530.212537680861
141,1130.7368421052633,1542.1888290864283
142,1613.3,1661.8458195074215
143,718.2339622641509,1563.5461711542225
144,781.3016949152542,1617.5569923544233
145,1095.281632653061,1500.562313945569
146,2031.3333333333337,1495.5813060781836
147,612.9037037037037,1740.2378314028253
148,543.2816326530615,1626.5917650514994
149,718.4452830188682,1570.067655097763
150,1135.430769230769,1507.10412161693
151,930.4615384615383,1447.4176574887213
152,1500.4,1474.4171505437268
153,651.2461538461538,1511.7922530980807
154,1684.3200000000006,1520.166109537874
155,832.8156862745097,1734.7933631659675
156,913.1519999999999,1596.0677624408959
157,870.5454545454545,1564.2903610772612
158,1332.2039215686273,1652.892142610452
159,774.6754098360657,1727.434534362791
160,1325.7538461538463,1535.2634245409
161,1543.0456140350877,1535.2764062810138
162,1957.3777777777777,1468.0651258800895
163,740.7836734693877,1342.383492533162
164,742.6382978723404,1564.295106436695
165,582.1245901639344,1519.7452880674482
166,570.096551724138,1833.7280325694692
167,1017.3551020408164,1499.2832223443884
168,1001.1703703703703,1544.2793305340044
169,720.56,1665.7686980022763
170,589.9555555555554,1731.5444592341958
171,610.7384615384615,1736.9763332469506
172,533.5854545454546,1622.493873573798
173,1201.8344827586209,1368.1893386605802
174,677.0500000000001,1618.4105180642002
175,617.7499999999999,1680.6995591198902
176,1129.9781818181818,1362.628479251884
177,649.7959183673469,1667.9102429862155
178,916.5224489795919,1670.561571989619
179,654.2206896551724,1725.596639842792
180,492.8979591836735,1787.6749123542165
181,583.9500000000002,1569.9416822379328
182,1206.5919999999999,1472.3518801837615
183,1008.4296296296296,1446.4009319898241
184,484.44444444444446,1733.958791724086
185,496.0301886792452,1629.99668516441
186,724.6577777777776,1727.5208354510391
187,656.6560000000001,1673.9710845647085
188,758.656,1563.2530966889833
189,661.7411764705882,1570.7047138534901
190,582.7538461538462,1523.72767208316
191,871.657142857143,1507.3858755461217
192,467.29600000000005,1523.968263069665
193,468.85925925925926,1841.51548848193
194,880.6000000000003,1399.338899946513
195,573.6627450980391,1670.953144951182
196,617.5833333333334,1616.4645510220662
197,632.4480000000002,1462.2614355476164
198,494.8173913043478,1574.920120959432
199,605.6479999999999,1676.1912528504026
200,568.56,1729.8244506293042
201,459.27272727272714,1636.191419910783
202,663.5714285714287,1623.6863892831584
203,608.6222222222223,1457.2272763902552
204,693.9471698113207,1566.4817080935368
205,452.6808510638298,1573.8277711420826
206,746.2943396226415,1574.8242288663137
207,735.1360000000001,1512.45839008638
208,770.2434782608697,1679.675622709184
209,628.48,1568.7929162118874
210,1017.8980392156866,1499.4877365665407
211,535.795744680851,1570.3033960965197
212,642.4280701754385,1455.8201552502637
213,426.08301886792464,1687.6745664624198
214,630.5217391304346,1410.9090274769737
215,671.4499999999999,1676.9387010198923
216,723.5636363636362,1567.9176711765413
217,685.521568627451,1626.8542114193108
218,706.1999999999999,1510.712156789054
219,702.7022222222223,1728.765501137591
220,837.4142857142857,1619.2751429822822
221,504.6297872340426,1574.835769018627
222,814.792156862745,1512.0484678863102
223,850.7911111111113,1344.317654639539
224,715.069387755102,1569.8162347001667
225,678.5422222222222,1623.6358285480003
226,667.6800000000002,1673.9879268960972
227,542.9384615384615,1576.2508256544534
228,793.6444444444444,1456.7003764538435
229,964.8347826086958,1656.849326455931
230,560.0319999999999,1678.0515017390933
231,603.52,1729.4558129609538
232,492.6588235294118,1578.0334786585672
233,681.8666666666667,1562.6742823920283
234,756.1509433962265,1567.8991116307775
235,528.336,1734.8134792525188
236,1202.4833333333333,1652.4826034909993
237,946.2372881355933,1657.182954270526
238,1136.257142857143,1699.0497801877393
239,1723.9728813559323,1494.7757778511366
240,864.8872727272731,1513.3911219744452
241,669.084745762712,1568.8841712034296
242,563.9851851851852,1623.2902741007613
243,714.2523076923076,1401.001141795405
244,843.1466666666664,1399.7068948805795
245,449.6,1685.486952044344
246,553.3846153846154,1632.8339780804426
247,627.863829787234,1567.5302698360956
248,570.1735849056602,1517.2885565765548
249,451.1529411764706,1846.199836140003
250,679.0923076923076,1679.0973103300817
251,608.5833333333334,1733.891111718785
252,601.8622950819672,1733.5589637510714
253,538.2833333333334,1360.460619471778
254,600.8177777777777,1567.2802728444874
255,771.3488372093025,1604.1903484449474
256,714.2117647058824,1513.9691057557804
257,578.0936170212766,1726.2166262420672
258,528.2775510204082,1682.1142944210933
259,466.45106382978724,1793.0488069131313
260,575.0079999999999,1622.3474156972568
261,692.295652173913,1455.7302907141602
262,737.4500000000002,1619.0913781644833
263,704.3520000000001,1664.5193280267067
264,778.6122448979592,1569.328906822046
265,452.83333333333326,1737.0720919916898
266,535.4499999999999,1678.846348817546
267,483.6936170212766,1681.2132370789839
268,771.3824561403507,1617.3973355386083
269,828.4296296296296,1451.1988088120834
270,1023.8755555555556,1496.2700637274988
271,669.52,1563.4061025746885
272,881.9102040816326,1557.7769001276681
273,456.21333333333337,1632.7642274087311
274,535.2444444444445,1624.7126411427203
275,428.0163265306122,1792.1157915779982
276,476.48695652173916,1735.6878594936982
277,508.9600000000001,1525.7278175455965
278,487.76,1627.8513595547915
279,826.1538461538462,1716.221857414072
280,464.2666666666667,1629.8492744840748
281,957.5148936170212,1664.2273930410934
282,619.2156862745098,1614.7694753674923
283,550.432,1629.363871955065
284,655.553846153846,1622.1524700820828
285,660.0406779661018,1783.59106489889
286,640.6127659574468,1784.2462257371585
287,654.9224489795919,1659.205576088554
288,595.7076923076922,1670.2478662868725
289,947.1000000000004,1457.4885454165285
290,550.1877551020408,1615.8555077032727
291,1017.9230769230768,1607.0957822506612
292,521.2081632653063,1626.9161128826677
293,371.6977777777778,1686.7622052314855
294,572.5999999999999,1517.5980901699536
295,842.1787234042552,1615.8869479136315
296,483.36,1682.0821778380614
297,707.136,1493.728770076032
298,554.016,1620.2871386170473
299,459.29230769230765,1794.3328661623934
300,530.5913043478262,1627.9333790594899
301,472.30769230769243,1734.8840784394517
302,559.2521739130435,1572.860589730215
303,415.5345454545455,1528.2175072473394
304,599.5022222222224,1626.031861677463
305,520.7818181818183,1628.8381307863633
306,486.3478260869566,1630.2995981911117
307,372.61538461538464,1794.2087818153154
308,398.50212765957446,1688.3148404361866
309,555.7511111111112,1674.8766013740174
310,537.6499999999999,1681.1047079534665
311,455.6923076923077,1733.9892906807127
312,588.6367346938775,1737.0224134364942
313,491.90588235294126,1576.48568415877
314,489.28695652173917,1684.686897237508
315,478.75918367346935,1680.6789705574872
316,611.0117647058823,1571.671228863656
317,475.1698113207547,1523.9471320777288
318,430.23076923076917,1582.7969298112084
319,503.5384615384615,1739.4968483413681
320,472.16923076923075,1475.0973804563077
321,675.7433962264151,1620.3365179897112
322,747.843137254902,1677.4183158255946
323,1145.795918367347,1551.1630533572477
324,527.7066666666667,1843.7949323051068
325,672.8714285714285,1617.3796458683762
326,375.5607843137254,1692.0538408769223
327,824.782978723404,1782.0258135905617
328,549.3846153846151,1686.4311023827956
329,1000.2,1554.4513043082914
330,403.8736842105263,1745.8662047328394
331,487.69361702127657,1687.3900781637844
332,568.2893617021277,1628.5515423005706
333,624.928,1463.4390115838455
334,505.80799999999994,1629.3609730561661
335,558.2720000000002,1569.5508188297654
336,421.53962264150954,1689.6441637368553
337,581.2392156862744,1574.3172386292401
338,610.806779661017,1625.536170640205
339,816.0320000000002,1399.0606350966816
340,642.022641509434,1622.404135168864
341,774.4150943396229,1562.5853108063402
342,573.4981818181817,1520.3219261559875
343,596.6877192982456,1574.2974714335348
344,446.8679245283017,1793.6416507625684
345,485.4943396226415,1739.5813390970648
346,580.5000000000001,1787.3534314445
347,661.3877551020407,1515.2940338972687
