Episode,Wait time
1,1450.0475972540025,-1048.9225621388534
2,1586.749295774646,-1737.9694530774518
3,2047.1738219895292,-864.429871833954
4,1180.1896389324959,592.5883641099034
5,1924.7328244274809,-1365.5349297519965
6,870.4073394495406,926.4096699724349
7,2012.1284818067793,-22.590138786288954
8,1749.4210526315796,1057.1412350285048
9,1682.314946070879,1026.294472492502
10,1671.716552667579,-714.0698478149468
11,1480.9641025641029,399.3105824108804
12,1853.214444444445,-2169.5298875046733
13,1401.390532544378,750.5772964357155
14,1503.3308885754589,375.98984066900465
15,978.4011527377519,1442.4098013591038
16,2476.74121037464,-318.532311959187
17,714.694674556213,1487.8704927562464
18,1824.6802065404486,1326.7908259963094
19,1197.3927786499216,868.7951523062092
20,1450.6157434402337,628.0738181303616
21,3257.6138364779845,-20.85422401630601
22,1568.8797843665773,466.8365983967323
23,955.0963934426236,1433.741711177724
24,1568.1047619047608,365.375974868709
25,1344.783715012723,101.04322052285146
26,1452.854857142857,934.8190996778784
27,967.9412844036691,1017.9753815315053
28,3523.8866910866946,-5807.955994079914
29,3012.511926605501,-2799.0552247725527
30,821.0424242424239,1705.5783451115822
31,876.5215547703177,2224.5139404868924
32,896.6927203065134,1930.5788302237577
33,1385.6411111111117,898.5853611953876
34,1515.7472496473897,722.4056973251171
35,1151.8235616438358,546.7596474619243
36,1346.568245125348,229.03736966433803
37,778.7149321266971,987.2640277556518
38,797.8556213017748,1186.054738526713
39,1096.109142053445,428.38178278713326
40,1169.8166431593806,377.0622656589663
41,1363.6391359593395,-243.000250448882
42,1237.335966149506,636.4110206999776
43,523.0710144927533,2163.445819859498
44,478.06252676659506,2524.022092152222
45,387.70980392156855,2206.4218760362673
46,987.5246376811597,1297.6750502862835
47,770.2363909774447,1163.9270850458618
48,1700.519197707735,308.202052256431
49,1100.3187969924813,895.6769619227064
50,638.3548387096773,2165.8437851494227
51,998.6937198067629,1313.5092510910183
52,1108.1168539325836,1703.450845763012
53,1238.6840989399298,1299.1783500289114
54,979.6791443850262,314.05442233204076
55,1079.5238363892802,712.1848784187048
56,1150.0450244698206,556.4005180011848
57,987.9714851485147,1566.0320422492173
58,665.7566579634465,2113.999258232019
59,940.0897755610976,1838.9680279073305
60,3520.020887728459,-9063.612229647853
61,717.3087281795513,2351.5123966476585
62,925.1561128526649,1910.5318380697202
63,447.8997542997545,2536.38245585248
64,2174.854603174604,127.37454232267132
65,2464.915692307691,-899.8937736182497
66,754.4761904761906,2165.94671096025
67,270.1394957983193,2399.4115450551803
68,370.46679316888054,2262.2213542317413
69,525.59119266055,1826.9129842564505
70,682.4190099009902,2468.3496373650664
71,638.5187279151943,2051.5840106988435
72,889.6462585034011,1692.9287934351153
73,1528.6730948678073,1516.9332436568618
74,994.0892086330942,2251.0149069950307
75,778.6575342465751,2220.1170159123253
76,1201.3478787878798,1634.4763396845465
77,2181.2504458598714,-4213.849875044115
78,4722.164210526323,-2263.0861822398883
79,5545.642197802199,-4808.237526046304
80,1311.0331182795692,2230.9065377443308
81,1139.5009287925693,1055.6871173619365
82,2520.172568578552,-2031.2913556129406
83,3068.9693877551026,-2926.9795805816007
84,1704.1639824304546,576.7106264148512
85,1865.5999999999985,-678.3751182865867
86,1213.510193548388,305.94674067319755
87,646.1287713841374,1565.116800172164
88,711.3567651632973,1905.3513332717507
89,1003.0970542635648,1498.5686708373328
90,984.0011994002992,1374.6744064703435
91,2061.208625336926,-206.0428056687125
92,668.2628571428568,1172.2990972367006
93,986.8121990369182,1605.6819330858991
94,794.183188405797,1798.1272710191338
95,889.1077966101691,1600.2088183865267
96,1263.8319526627215,802.4660617366405
97,1766.059299191375,56.4800999118384
98,876.3461858529813,1079.2463799230811
99,1591.1792079207912,-246.9478431887307
100,1205.6566153846159,1035.2482860941411
101,664.0979591836735,1824.8624923857708
102,908.0802469135803,1752.2342603782413
103,744.3081374321883,2160.3098950641347
104,898.5159010600706,1962.0484353730253
105,1247.5272141706928,1521.039961127556
106,804.573417721519,1858.0216833848351
107,845.5017793594301,2180.135099426773
108,2099.230188679245,1390.4879845558796
109,610.0703213610587,2307.4001627078173
110,741.9741935483873,2177.5290788443567
111,747.0281481481481,1561.273612348019
112,768.7897727272721,1663.193750607895
113,1172.9025316455704,1498.1099589610235
114,1018.3159059474406,817.5103358985151
115,1073.1797280593325,598.1875772240629
116,925.4837060702881,1452.8519480486298
117,583.6674015748031,2046.182892855661
118,743.2364779874213,1471.6244939700498
119,856.0472622478391,1282.118054081468
120,1417.7696275071623,904.5735660574124
121,1415.0909090909088,848.155649570074
122,666.6460641399417,1607.9525495713149
123,740.5035294117649,1344.4037077612495
124,1729.6115789473672,-223.9813890759603
125,798.7523178807951,1605.6378525637238
126,1357.3785381026441,933.2352760240481
127,731.5994261119081,1287.818903431987
128,842.9400894187787,1621.1607566913622
129,768.2598984771585,1650.1292291350585
130,966.3921896792191,925.3822392015322
131,998.8700808625343,654.3133217525032
132,1058.0897038081812,1240.188854773928
133,645.3941085271321,1439.5280901457286
134,763.4112759643922,1391.5655347492566
135,889.7784695201035,1166.7003149459258
136,1386.7818696883858,817.796722095571
137,1483.2980645161294,410.164122134925
138,1578.779922779923,407.30402004224015
139,1473.6773770491802,875.9487671927172
140,4417.473830155977,-3187.682343091687
141,1180.6711656441726,629.2207091077731
142,2019.0949308755764,1680.0728576461593
143,2129.854662379421,1777.344520584613
144,1751.1266666666663,1751.2598289803407
145,959.5239669421488,2039.9169014632191
146,1970.2511111111112,1620.543466593334
147,1506.0010335917311,1898.8787016015299
148,2047.3354838709686,661.3454158473921
149,2171.704201680672,323.0061333270805
150,1872.2318537859012,484.3862522251161
151,2210.374400000001,-288.01460910408844
152,2310.0414507772025,303.2840718732428
153,1876.4944723618091,1030.5238271213084
154,3727.565373134328,-7441.004358890705
155,6719.326984126985,-18736.368640714423
156,4202.978125,-6979.191325617718
157,1465.0945054945055,2178.693146713526
158,1744.0342245989311,1890.127239904382
159,707.5148387096775,2303.699364721789
160,1159.7898795180722,1830.7951194102038
161,807.4736059479555,2164.219097525261
162,547.6451510333868,2332.8131388102383
163,702.486067019401,2225.573194859828
164,993.0557377049182,2226.723543841705
165,989.0666666666671,1839.1176402651738
166,2153.80176366843,1231.0053888304126
167,738.3652677279306,1557.698787825355
168,1168.1680981595084,1424.7818895940163
169,907.1593004769477,1509.532897203115
170,949.4611764705882,1460.9375879947027
171,1187.1556259904908,1301.318707519169
172,792.4276083467091,1771.2876702454532
173,1316.5656957928804,1342.120450933398
174,697.85243902439,1720.4068256905443
175,689.761904761905,1642.4711247483865
176,811.4836702954901,1927.190090157624
177,740.2208667736758,1738.4386945846304
178,1961.2727785613542,531.8643703040119
179,718.5081081081081,1838.7290501813673
180,883.0182328190735,1693.8716498343701
