step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,10.0,0,0.0,0.6997884959249916,0,0.0
25.0,0,0.0,0.0,14.022863252903335,0,0.0,0.981303838431106,0,0.0
30.0,0,0.0,0.0,14.199794804047205,0,0.0,0.9936853048367704,0,0.0
35.0,0,0.0,0.0,14.01228652226121,0,0.0,0.9805636909883204,0,0.0
40.0,0,0.0,0.0,13.28632231822627,0,0.0,0.9324198694852737,0,0.0
45.0,0,0.0,0.0,13.79355601109749,0,0.0,0.968231420103308,0,0.0
50.0,0,0.0,0.0,14.064629624471518,0,0.0,0.9872290680178079,0,0.0
55.0,0,0.0,0.0,13.917957090879309,0,0.0,0.9769713395835877,0,0.0
60.0,0,0.0,0.0,14.109342630186102,0,0.0,0.9903874758215705,0,0.0
65.0,0,0.0,0.0,14.14008215324905,0,0.0,0.9925448016614143,0,0.0
70.0,0,0.0,0.0,14.06784954613725,0,0.0,0.9874967182539611,0,0.0
75.0,0,0.0,0.0,8.204642913883564,0,0.0,0.577149789767633,0,0.0
80.0,1,4.0,2.0,6.861877908233948,1,4.0,0.483144762166442,1,4.0
85.0,1,9.0,4.5,6.973049622974638,1,9.0,0.4909725293899949,1,9.0
90.0,1,14.0,7.0,6.5737392683989775,1,14.0,0.46285708128653025,1,14.0
95.0,1,19.0,9.5,0.416867144239108,1,20.0,0.0293516219291364,1,20.0
100.0,1,24.0,6.0,6.426613506632145,1,24.0,0.5409298978811068,1,24.0
105.0,1,29.0,5.8,9.04484153126863,1,29.0,0.6874809178514796,1,29.0
110.0,1,34.0,6.8,10.449011299346529,1,34.0,0.7388257584043523,1,34.0
115.0,1,39.0,6.5,10.952447013820588,1,39.0,0.7398332906490248,1,39.0
120.0,1,44.0,7.333333333333333,11.739735461553927,1,44.0,0.796165837092812,1,44.0
125.0,0,0.0,0.0,11.576595337475242,0,48.0,0.7886886578931784,0,48.0
130.0,0,0.0,0.0,12.337290563713507,0,0.0,0.9769637847493016,0,0.0
135.0,0,0.0,0.0,12.925922654382669,0,0.0,0.9698747849911651,0,0.0
140.0,0,0.0,0.0,13.607737844764328,0,0.0,0.9842088319946241,0,0.0
145.0,0,0.0,0.0,13.977033506610686,0,0.0,0.9947253023206452,0,0.0
150.0,0,0.0,0.0,13.844965659861044,0,0.0,0.9832164526517697,0,0.0
155.0,1,1.0,0.14285714285714285,11.790451890556682,1,1.0,0.7877052724739728,1,1.0
160.0,2,8.0,1.3333333333333333,8.972417123594186,2,8.0,0.5807850957858675,2,8.0
165.0,0,0.0,0.0,8.042124871336734,0,16.0,0.406469063985167,0,16.0
170.0,1,4.0,0.5714285714285714,9.085541384719974,1,4.0,0.6480949929579172,1,4.0
175.0,1,9.0,1.0,10.340531248097603,1,9.0,0.7404148203463827,1,9.0
180.0,1,14.0,1.5555555555555556,11.419796142410506,1,14.0,0.7865614061291455,1,14.0
185.0,0,0.0,0.0,11.858398097099112,0,18.0,0.8122139651864709,0,18.0
190.0,1,1.0,0.1,10.65591497285727,1,1.0,0.7939817864480915,1,1.0
195.0,1,6.0,0.6,11.230343653192625,1,6.0,0.8191615207068659,1,6.0
200.0,1,11.0,1.1,11.582469064387743,1,11.0,0.8210398101245128,1,11.0
205.0,0,0.0,0.0,11.429640594477354,0,15.0,0.7997010666108854,0,15.0
210.0,0,0.0,0.0,12.216853751055591,0,0.0,0.9733122509594095,0,0.0
215.0,0,0.0,0.0,12.032498692271185,0,0.0,0.9180794740314926,0,0.0
220.0,0,0.0,0.0,12.906759360445198,0,0.0,0.982379935179003,0,0.0
225.0,0,0.0,0.0,12.222836697508013,0,0.0,0.9024607185716702,0,0.0
230.0,1,5.0,0.3125,11.89158076227297,1,5.0,0.9089037741971963,1,5.0
235.0,0,0.0,0.0,11.476182026299854,0,9.0,0.8850362830651299,0,9.0
240.0,0,0.0,0.0,11.632817979696766,0,0.0,0.9072256826844697,0,0.0
245.0,0,0.0,0.0,12.07075574293839,0,4.0,0.9168111310145417,0,4.0
250.0,0,0.0,0.0,12.2875140368275,0,0.0,0.9586913078299074,0,0.0
255.0,2,4.0,0.16666666666666666,11.171635853904483,2,4.0,0.8184463038300004,2,4.0
260.0,1,8.0,0.3333333333333333,10.895085825737569,1,16.0,0.7930503945256656,1,16.0
265.0,1,13.0,0.5416666666666666,11.319391247158377,1,13.0,0.9227689377104885,1,13.0
270.0,1,1.0,0.04,10.493191797295244,1,18.0,0.8307346332507114,1,18.0
275.0,1,6.0,0.23076923076923078,11.172625020672184,1,6.0,0.9051794213136017,1,6.0
280.0,1,11.0,0.4230769230769231,11.841349653364764,1,11.0,0.9201766969599268,1,11.0
285.0,1,16.0,0.6153846153846154,11.87988110059246,1,16.0,0.8644052550778019,1,16.0
290.0,2,5.0,0.19230769230769232,10.469475965848407,2,26.0,0.6808596606045678,2,26.0
295.0,1,6.0,0.20689655172413793,11.02298631479482,1,6.0,0.8314336502544409,1,6.0
300.0,1,3.0,0.1,11.121615383894895,1,13.0,0.8005934385271076,1,13.0
305.0,2,11.0,0.3333333333333333,11.562622463450952,2,8.0,0.8480431702410836,2,8.0
