step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,10.0,0,0.0,0.747138236413067,0,0.0
25.0,0,0.0,0.0,13.05093360376814,0,0.0,0.9750851516263361,0,0.0
30.0,0,0.0,0.0,12.988960037927978,0,0.0,0.9704548695577313,0,0.0
35.0,0,0.0,0.0,13.061539247155093,0,0.0,0.9758775397959515,0,0.0
40.0,0,0.0,0.0,12.71053591044056,0,0.0,0.9291233270535848,0,0.0
45.0,0,0.0,0.0,13.289626323606033,0,0.0,0.9704016386521621,0,0.0
50.0,0,0.0,0.0,13.428241744218074,0,0.0,0.9809320607526089,0,0.0
55.0,0,0.0,0.0,13.401670609297842,0,0.0,0.9783948699821448,0,0.0
60.0,0,0.0,0.0,13.517767751635663,0,0.0,0.987162023472523,0,0.0
65.0,0,0.0,0.0,13.581544317118503,0,0.0,0.9918022093315305,0,0.0
70.0,0,0.0,0.0,13.305839239200257,0,0.0,0.9718594443930271,0,0.0
75.0,0,0.0,0.0,13.64319064024571,0,0.0,0.9962456334892222,0,0.0
80.0,1,1.0,0.5,6.8680612563506545,1,1.0,0.49053165024165024,1,1.0
85.0,1,6.0,3.0,6.82813813567592,1,6.0,0.4876369323243296,1,6.0
90.0,1,11.0,5.5,6.826699944497745,1,11.0,0.48753405154017365,1,11.0
95.0,2,17.0,8.5,0.02746352689837038,2,17.0,0.0019613289945659296,2,17.0
100.0,2,27.0,6.75,5.454608028987423,2,27.0,0.34008758496998864,2,27.0
105.0,1,26.0,5.2,8.379253731295467,1,36.0,0.5611268601731356,1,36.0
110.0,1,31.0,6.2,9.646390491664762,1,31.0,0.7304893266514196,1,31.0
115.0,0,0.0,0.0,10.678275133492972,0,35.0,0.7960192360400252,0,35.0
120.0,0,0.0,0.0,11.79899753840695,0,0.0,0.9761672805095439,0,0.0
125.0,0,0.0,0.0,12.924574046481078,0,0.0,0.9905104880912704,0,0.0
130.0,0,0.0,0.0,13.365587145408293,0,0.0,0.9757171445230981,0,0.0
135.0,0,0.0,0.0,13.62270075030064,0,0.0,0.9643210741754424,0,0.0
140.0,0,0.0,0.0,13.81909828975252,0,0.0,0.9816653946320353,0,0.0
145.0,0,0.0,0.0,13.565951542678524,0,0.0,0.9660824567143816,0,0.0
150.0,0,0.0,0.0,12.912240309668496,0,0.0,0.8980832500928562,0,0.0
155.0,1,2.0,0.2857142857142857,11.545184426436416,1,2.0,0.7266141465734631,1,2.0
160.0,1,7.0,1.0,11.509047785396225,1,7.0,0.7198509886957288,1,7.0
165.0,2,15.0,1.875,10.09971503313431,2,15.0,0.5438570418976733,2,15.0
170.0,2,25.0,3.5714285714285716,10.052922345462568,2,25.0,0.5893529156280384,2,25.0
175.0,2,35.0,3.888888888888889,10.246489343632463,2,35.0,0.6531250456502382,2,35.0
180.0,2,45.0,5.0,10.707160354382577,2,45.0,0.6984087953879079,2,45.0
185.0,2,55.0,6.111111111111111,8.98524456958172,2,55.0,0.5443722368436269,2,55.0
190.0,3,70.0,7.0,9.320891695689586,3,70.0,0.5823489020812017,3,70.0
195.0,3,85.0,9.444444444444445,8.961396902530263,3,85.0,0.6141968498335428,3,85.0
200.0,3,100.0,11.11111111111111,9.00100574157026,3,100.0,0.617006604568153,3,100.0
205.0,3,115.0,10.454545454545455,9.307932743990465,3,115.0,0.6446325749211556,3,115.0
210.0,3,130.0,10.833333333333334,10.0648280071697,3,130.0,0.7011650824810315,3,130.0
215.0,4,146.0,9.733333333333333,9.321894437171856,4,146.0,0.6717821192633215,4,146.0
220.0,4,166.0,11.066666666666666,9.704351453459017,4,166.0,0.7035487578820757,4,166.0
225.0,4,186.0,11.625,9.867509014125218,4,186.0,0.7130759887906651,4,186.0
230.0,4,206.0,11.444444444444445,9.962443649584007,4,206.0,0.7214740489799607,4,206.0
235.0,4,226.0,11.3,9.891026238348783,4,226.0,0.70449047077197,4,226.0
240.0,5,250.0,12.5,9.86185189019122,5,250.0,0.7002237154555355,5,250.0
245.0,4,238.0,11.9,8.673954653861118,4,277.0,0.6057791766731443,4,277.0
250.0,4,258.0,10.75,9.697181580551307,4,258.0,0.7511740259594549,4,258.0
255.0,4,278.0,11.12,10.274217195067713,4,278.0,0.7665347049381727,4,278.0
260.0,5,300.0,11.538461538461538,10.147932731480958,5,300.0,0.7306607255930736,5,300.0
265.0,7,332.0,12.76923076923077,9.66564888843554,7,332.0,0.6718133329729619,7,332.0
270.0,7,367.0,13.592592592592593,9.229829451825493,7,367.0,0.6342569477454306,7,367.0
275.0,8,407.0,14.03448275862069,9.095308650017499,8,407.0,0.6183517534087815,8,407.0
280.0,11,455.0,15.689655172413794,7.966055898699944,11,455.0,0.5199732553253194,11,455.0
285.0,8,449.0,16.035714285714285,7.760415342501086,8,510.0,0.5197159608640192,8,510.0
290.0,7,480.0,17.142857142857142,8.181723704440499,7,480.0,0.6139322776810762,7,480.0
295.0,3,61.0,1.967741935483871,8.203852046401908,3,515.0,0.559302060467622,3,515.0
300.0,2,13.0,0.3939393939393939,9.403811642964621,2,13.0,0.8276415869992181,2,13.0
