step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,10.0,0,0.0,0.6335847968033365,0,0.0
25.0,0,0.0,0.0,13.724657382816076,0,0.0,0.8695734259086936,0,0.0
30.0,0,0.0,0.0,15.57124412432273,0,0.0,0.9865703544484165,0,0.0
35.0,0,0.0,0.0,15.541507238288942,0,0.0,0.9846862705588882,0,0.0
40.0,0,0.0,0.0,13.27086853128774,0,0.0,0.9786720141593754,0,0.0
45.0,0,0.0,0.0,13.284643662021587,0,0.0,0.9774961807833225,0,0.0
50.0,0,0.0,0.0,13.442441212571318,0,0.0,0.9884101036173114,0,0.0
55.0,0,0.0,0.0,13.228910386014356,0,0.0,0.9747020983508121,0,0.0
60.0,0,0.0,0.0,13.19117919021435,0,0.0,0.9707772880339959,0,0.0
65.0,0,0.0,0.0,13.34576696481006,0,0.0,0.9811665969401122,0,0.0
70.0,0,0.0,0.0,8.737150023915078,0,0.0,0.6915607701645795,0,0.0
75.0,1,4.0,2.0,5.5998076201246905,1,4.0,0.4926011660025853,1,4.0
80.0,0,0.0,0.0,6.103250938793004,0,8.0,0.5262981219886017,0,8.0
85.0,0,0.0,0.0,7.7694271924317,0,0.0,0.9689282544321397,0,0.0
90.0,0,0.0,0.0,9.324465248709835,0,0.0,0.9690884027884629,0,0.0
95.0,0,0.0,0.0,11.22779205701017,0,0.0,0.9809778892030228,0,0.0
100.0,0,0.0,0.0,11.888033165671775,0,0.0,0.8248303543330824,0,0.0
105.0,0,0.0,0.0,11.625477165255974,0,0.0,0.756894334743629,0,0.0
110.0,1,5.0,1.0,11.516534719219496,1,5.0,0.7352886713400186,1,5.0
115.0,1,10.0,1.6666666666666667,11.735761548709718,1,10.0,0.7545292598287137,1,10.0
120.0,0,0.0,0.0,12.208876698501454,0,14.0,0.7932751330456083,0,14.0
125.0,0,0.0,0.0,12.797358744264004,0,0.0,0.9767141403833829,0,0.0
130.0,0,0.0,0.0,13.296499460480065,0,0.0,0.9785683802824114,0,0.0
135.0,0,0.0,0.0,13.59194642973932,0,0.0,0.987730311075094,0,0.0
140.0,0,0.0,0.0,13.319324883263794,0,0.0,0.986693240468071,0,0.0
145.0,0,0.0,0.0,13.292857109976547,0,0.0,0.98463435950216,0,0.0
150.0,0,0.0,0.0,13.18339134407393,0,0.0,0.9759452108528309,0,0.0
155.0,1,1.0,0.16666666666666666,10.38809140385244,1,1.0,0.7384846574780789,1,1.0
160.0,2,7.0,1.1666666666666667,8.563386973204862,2,7.0,0.493170119987126,2,7.0
165.0,2,17.0,2.4285714285714284,9.12650919019414,2,17.0,0.47151354046842964,2,17.0
170.0,0,0.0,0.0,9.546780146496593,0,25.0,0.5310610074546775,0,25.0
175.0,0,0.0,0.0,10.712979975961943,0,0.0,0.8820532006429086,0,0.0
180.0,0,0.0,0.0,12.036425715672493,0,0.0,0.9637542203586406,0,0.0
185.0,0,0.0,0.0,12.740547024823499,0,0.0,0.9457540452171921,0,0.0
190.0,0,0.0,0.0,13.23138459506526,0,0.0,0.9384123663392403,0,0.0
195.0,0,0.0,0.0,13.4695979202386,0,0.0,0.9741329630739847,0,0.0
200.0,0,0.0,0.0,12.839156454099049,0,0.0,0.9779645699601307,0,0.0
205.0,0,0.0,0.0,12.827486471327864,0,0.0,0.9561918503592607,0,0.0
210.0,0,0.0,0.0,13.170786103516019,0,0.0,0.9569741568294884,0,0.0
215.0,0,0.0,0.0,12.844104371400729,0,0.0,0.9304211597371066,0,0.0
220.0,1,2.0,0.14285714285714285,12.314791056832322,1,2.0,0.8834574635790239,1,2.0
225.0,1,7.0,0.4666666666666667,12.349015776039208,1,7.0,0.8988550669989445,1,7.0
230.0,0,0.0,0.0,10.767394320720143,0,11.0,0.8359809711431089,0,11.0
235.0,1,4.0,0.23529411764705882,10.713575004486646,1,4.0,0.8624672466266359,1,4.0
240.0,0,0.0,0.0,11.242383964479586,0,8.0,0.8695120684150182,0,8.0
245.0,1,3.0,0.17647058823529413,10.973906786858963,1,3.0,0.8418175601007781,1,3.0
250.0,1,8.0,0.38095238095238093,11.50831221654691,1,11.0,0.8614618678071959,1,11.0
255.0,1,13.0,0.5652173913043478,11.850159902092281,1,13.0,0.9044130480037497,1,13.0
260.0,0,0.0,0.0,12.13638824714082,0,17.0,0.9027674963526904,0,17.0
265.0,1,3.0,0.125,12.225051445354225,1,3.0,0.9166905022361566,1,3.0
270.0,0,0.0,0.0,12.467544108489319,0,7.0,0.919103760548849,0,7.0
275.0,0,0.0,0.0,12.455847020945434,0,0.0,0.9323432466217644,0,0.0
280.0,0,0.0,0.0,12.660456851782047,0,3.0,0.9190866042072448,0,3.0
285.0,1,1.0,0.038461538461538464,12.33776334607887,1,1.0,0.9114309841504211,1,1.0
290.0,0,0.0,0.0,12.213049567720672,0,5.0,0.9109978584251816,0,5.0
295.0,0,0.0,0.0,12.213581695399128,0,0.0,0.9403464015001882,0,0.0
300.0,0,0.0,0.0,12.623407974848583,0,0.0,0.9501176911280304,0,0.0
305.0,0,0.0,0.0,12.950559917160081,0,0.0,0.9426949942859619,0,0.0
